customer_id,customer_name,industry,segment,city,state,region,account_owner_employee_id,credit_rating,signup_date,active_flag
2174,Evergreen Construction Inc,Financial Services,SMB,Boston,MA,Northeast,92,A,2009-01-04,True
2175,Hillcrest Government Services,Legal,SMB,Worcester,MA,Northeast,6,D,2009-12-17,True
2176,Cascade Financial Group,Technology,SMB,Trenton,NJ,Northeast,109,C,2011-11-25,True
2177,Maple Hospitality Enterprises,Legal,SMB,Worcester,MA,Northeast,483,A,2014-10-09,True
2178,Meadowbrook Construction LLC,Real Estate,Enterprise,Trenton,NJ,Northeast,39,B,2016-01-05,True
2179,Riverside Construction Services,Healthcare,SMB,Columbus,OH,Midwest,18,B,2018-05-19,True
2180,Pioneer Education Services,Healthcare,SMB,New Haven,CT,Northeast,420,A,2011-02-10,True
2181,Oakfield Manufacturing Group,Government,SMB,Boston,MA,Northeast,259,C,2008-02-05,True
2182,Pioneer Hospitality Co,Retail,Mid-Market,Rochester,NY,Northeast,7,B,2017-04-25,True
2183,Keystone Healthcare Co,Real Estate,Mid-Market,Rochester,NY,Northeast,76,B,2016-06-02,True
2184,Ironwood Legal Group,Manufacturing,SMB,Trenton,NJ,Northeast,252,B,2011-02-19,True
2185,Brightwater Education Enterprises,Education,SMB,Buffalo,NY,Northeast,432,A,2011-01-09,True
2186,Riverside Nonprofit Co,Healthcare,Enterprise,Hartford,CT,Northeast,161,B,2013-12-23,True
2187,Pioneer Government Enterprises,Government,SMB,Cleveland,OH,Midwest,438,B,2015-08-13,True
2188,Silverton Education Group,Education,Mid-Market,Columbus,OH,Midwest,94,A,2016-01-11,True
2189,Sterling Construction Associates,Government,SMB,Trenton,NJ,Northeast,439,B,2009-03-11,True
2190,Hillcrest Financial Solutions,Legal,Enterprise,Worcester,MA,Northeast,208,A,2013-02-03,True
2191,Ironwood Education Enterprises,Manufacturing,Mid-Market,Hartford,CT,Northeast,174,A,2014-03-17,True
2192,Keystone Nonprofit Solutions,Financial Services,SMB,Trenton,NJ,Northeast,228,C,2018-09-06,True
2193,Silverton Construction Group,Nonprofit,Mid-Market,Trenton,NJ,Northeast,251,A,2009-09-27,True
2194,Liberty Financial Co,Legal,SMB,Hartford,CT,Northeast,94,A,2016-08-27,True
2195,Brightwater Nonprofit Enterprises,Legal,SMB,Buffalo,NY,Northeast,74,B,2015-06-18,True
2196,Hillcrest Legal Associates,Legal,Enterprise,Cleveland,OH,Midwest,86,B,2011-01-08,True
2197,Cascade Government Partners,Real Estate,Mid-Market,Columbus,OH,Midwest,293,A,2015-03-14,False
2198,Riverside Manufacturing Co,Education,SMB,Buffalo,NY,Northeast,104,C,2017-10-13,True
2199,Maple Education Corp,Technology,SMB,Allentown,PA,Northeast,306,A,2013-10-22,True
2200,Brightwater Retail Enterprises,Education,SMB,New Haven,CT,Northeast,83,C,2012-09-21,True
2201,Keystone Education Services,Technology,SMB,Philadelphia,PA,Northeast,260,B,2009-02-17,True
2202,Pioneer Technology Co,Technology,SMB,Albany,NY,Northeast,45,A,2013-01-11,True
2203,Riverside Retail Inc,Nonprofit,SMB,Hartford,CT,Northeast,5,A,2014-08-03,True
2204,Summit Real Co,Construction,Mid-Market,Boston,MA,Northeast,489,D,2009-08-05,True
2205,Harbor Technology Associates,Hospitality,SMB,Philadelphia,PA,Northeast,86,C,2011-03-30,True
2206,Northstar Government Services,Manufacturing,SMB,Buffalo,NY,Northeast,391,A,2008-03-18,True
2207,Whitmore Technology Enterprises,Nonprofit,SMB,Buffalo,NY,Northeast,259,C,2017-10-15,True
2208,Meadowbrook Government Inc,Government,SMB,Allentown,PA,Northeast,259,C,2014-03-26,False
2209,Granite Nonprofit Group,Retail,Mid-Market,Newark,NJ,Northeast,301,A,2008-11-25,True
2210,Maple Construction Group,Education,SMB,Newark,NJ,Northeast,438,B,2017-11-02,True
2211,Maple Healthcare Partners,Real Estate,SMB,Cleveland,OH,Midwest,259,B,2018-11-27,True
2212,Redwood Real Associates,Financial Services,SMB,Wilmington,DE,Northeast,109,C,2010-04-23,True
2213,Brightwater Education LLC,Financial Services,SMB,New Haven,CT,Northeast,391,A,2016-09-10,True
2214,Summit Technology Inc,Retail,SMB,Albany,NY,Northeast,94,B,2015-07-12,True
2215,Cornerstone Retail Solutions,Healthcare,Enterprise,Albany,NY,Northeast,412,B,2010-12-25,True
2216,Whitmore Legal Enterprises,Nonprofit,Enterprise,Worcester,MA,Northeast,431,A,2015-04-28,True
2217,Pioneer Hospitality Group,Government,Enterprise,Pittsburgh,PA,Northeast,259,A,2012-05-17,True
2218,Meadowbrook Legal Inc,Education,Enterprise,Providence,RI,Northeast,248,C,2011-08-02,False
2219,Oakfield Construction Corp,Technology,SMB,Hartford,CT,Northeast,109,A,2010-08-15,True
2220,Riverside Real Corp,Hospitality,Enterprise,Hartford,CT,Northeast,491,D,2008-10-18,False
2221,Hillcrest Legal Associates,Education,SMB,Providence,RI,Northeast,64,C,2011-10-08,False
2222,Hillcrest Healthcare Co,Government,Mid-Market,Providence,RI,Northeast,381,C,2008-08-15,True
2223,Summit Retail Inc,Hospitality,SMB,Newark,NJ,Northeast,174,A,2018-09-12,True
2224,Oakfield Real LLC,Construction,SMB,Hartford,CT,Northeast,231,B,2008-08-10,True
2225,Beacon Construction Group,Real Estate,SMB,Wilmington,DE,Northeast,293,B,2018-04-29,True
2226,Sterling Manufacturing Partners,Financial Services,SMB,Hartford,CT,Northeast,116,A,2015-07-18,False
2227,Ridgeline Technology Solutions,Government,SMB,Syracuse,NY,Northeast,479,B,2018-04-06,True
2228,Redwood Financial Associates,Government,Mid-Market,Pittsburgh,PA,Northeast,491,A,2014-12-15,True
2229,Silverton Financial Enterprises,Legal,SMB,Providence,RI,Northeast,404,A,2017-05-13,True
2230,Beacon Healthcare Corp,Retail,Mid-Market,Albany,NY,Northeast,357,B,2010-07-30,True
2231,Sterling Financial Enterprises,Technology,SMB,Providence,RI,Northeast,39,A,2012-04-29,True
2232,Sterling Government Enterprises,Government,SMB,Philadelphia,PA,Northeast,478,B,2015-01-14,True
2233,Evergreen Hospitality Enterprises,Retail,SMB,Hartford,CT,Northeast,251,A,2010-06-15,True
2234,Maple Government Solutions,Retail,SMB,Pittsburgh,PA,Northeast,358,A,2009-10-11,True
2235,Whitmore Manufacturing Associates,Education,Mid-Market,Cleveland,OH,Midwest,109,C,2011-11-24,False
2236,Redwood Retail Services,Manufacturing,SMB,Newark,NJ,Northeast,61,A,2012-01-27,True
2237,Brightwater Education Co,Construction,Mid-Market,Hartford,CT,Northeast,231,B,2014-11-07,True
2238,Brightwater Hospitality Partners,Technology,SMB,Cleveland,OH,Midwest,412,B,2009-10-16,True
2239,Redwood Hospitality Solutions,Financial Services,SMB,Philadelphia,PA,Northeast,109,A,2010-09-17,True
2240,Maple Hospitality Solutions,Nonprofit,SMB,Newark,NJ,Northeast,434,A,2017-11-22,True
2241,Silverton Manufacturing Associates,Financial Services,SMB,Newark,NJ,Northeast,86,C,2012-02-16,True
2242,Pioneer Manufacturing LLC,Manufacturing,SMB,New Haven,CT,Northeast,422,A,2009-02-26,False
2243,Northstar Construction Solutions,Legal,SMB,New Haven,CT,Northeast,304,A,2009-04-10,True
2244,Liberty Financial Services,Manufacturing,Mid-Market,Albany,NY,Northeast,404,B,2013-12-24,True
2245,Granite Hospitality Enterprises,Financial Services,SMB,Columbus,OH,Midwest,290,C,2013-10-23,True
2246,Summit Nonprofit Co,Real Estate,SMB,Cleveland,OH,Midwest,111,A,2014-03-10,True
2247,Northstar Manufacturing Services,Real Estate,SMB,Philadelphia,PA,Northeast,497,C,2015-04-12,False
2248,Evergreen Healthcare Co,Retail,Mid-Market,Allentown,PA,Northeast,39,B,2016-08-24,True
2249,Liberty Manufacturing LLC,Healthcare,Enterprise,Cleveland,OH,Midwest,76,B,2018-05-15,True
2250,Sterling Government Corp,Education,SMB,Newark,NJ,Northeast,251,C,2009-03-20,True
2251,Ironwood Hospitality LLC,Education,SMB,Albany,NY,Northeast,254,A,2014-06-08,True
2252,Harbor Government Group,Legal,Enterprise,Syracuse,NY,Northeast,384,A,2012-11-22,False
2253,Silverton Legal Solutions,Healthcare,Mid-Market,New Haven,CT,Northeast,491,B,2010-01-23,True
2254,Oakfield Education Services,Financial Services,Mid-Market,Wilmington,DE,Northeast,438,A,2009-12-31,True
2255,Meadowbrook Technology Corp,Retail,SMB,Newark,NJ,Northeast,76,D,2011-09-10,True
2256,Cascade Government Solutions,Construction,SMB,Wilmington,DE,Northeast,358,A,2018-07-09,True
2257,Pioneer Government Enterprises,Education,Mid-Market,Philadelphia,PA,Northeast,7,B,2014-03-21,False
2258,Maple Healthcare Services,Real Estate,Mid-Market,Newark,NJ,Northeast,248,A,2009-12-01,False
2259,Northstar Manufacturing Solutions,Hospitality,SMB,Worcester,MA,Northeast,379,A,2016-09-27,True
2260,Riverside Technology Group,Real Estate,SMB,Boston,MA,Northeast,222,B,2015-02-18,True
2261,Brightwater Government Enterprises,Retail,SMB,Rochester,NY,Northeast,434,B,2011-03-16,True
2262,Pioneer Legal Co,Retail,SMB,Columbus,OH,Midwest,86,B,2009-08-07,True
2263,Redwood Government Partners,Hospitality,Mid-Market,Providence,RI,Northeast,121,A,2016-04-04,False
2264,Pioneer Construction Enterprises,Technology,SMB,Providence,RI,Northeast,39,C,2012-05-20,True
2265,Ridgeline Retail Associates,Manufacturing,Enterprise,Philadelphia,PA,Northeast,92,A,2010-07-02,True
2266,Silverton Financial Partners,Construction,SMB,Providence,RI,Northeast,222,D,2015-09-05,True
2267,Hillcrest Technology Corp,Manufacturing,Mid-Market,Rochester,NY,Northeast,354,B,2013-05-14,True
2268,Oakfield Technology Corp,Education,Mid-Market,New Haven,CT,Northeast,488,A,2016-12-10,True
2269,Cascade Hospitality Co,Real Estate,Enterprise,Hartford,CT,Northeast,497,B,2016-08-01,True
2270,Northstar Education Inc,Technology,SMB,Rochester,NY,Northeast,231,A,2015-02-22,True
2271,Whitmore Retail Enterprises,Healthcare,SMB,Newark,NJ,Northeast,370,A,2013-01-14,True
2272,Meadowbrook Education Partners,Hospitality,Enterprise,Albany,NY,Northeast,252,B,2012-11-27,True
2273,Ironwood Manufacturing Enterprises,Retail,SMB,Boston,MA,Northeast,208,C,2008-08-20,True
2274,Beacon Technology Services,Real Estate,SMB,Trenton,NJ,Northeast,7,C,2014-01-29,True
2275,Ironwood Healthcare Co,Real Estate,SMB,Worcester,MA,Northeast,279,A,2015-05-03,True
2276,Oakfield Hospitality Enterprises,Legal,Mid-Market,Boston,MA,Northeast,439,A,2010-02-28,True
2277,Meadowbrook Government Corp,Financial Services,SMB,Newark,NJ,Northeast,94,C,2018-03-10,True
2278,Pioneer Hospitality Enterprises,Manufacturing,SMB,Worcester,MA,Northeast,370,C,2014-04-08,False
2279,Riverside Construction Services,Real Estate,SMB,Boston,MA,Northeast,74,B,2018-06-03,True
2280,Granite Government Enterprises,Nonprofit,SMB,New Haven,CT,Northeast,192,C,2017-07-24,True
2281,Evergreen Hospitality Co,Healthcare,Enterprise,New Haven,CT,Northeast,83,C,2017-01-22,True
2282,Cascade Hospitality Solutions,Retail,Mid-Market,Cleveland,OH,Midwest,304,C,2012-06-10,True
2283,Cornerstone Real Inc,Nonprofit,SMB,Trenton,NJ,Northeast,192,B,2016-05-09,True
2284,Evergreen Retail Partners,Construction,SMB,Cleveland,OH,Midwest,94,B,2014-09-15,True
2285,Granite Manufacturing Corp,Government,SMB,Albany,NY,Northeast,252,A,2011-06-25,True
2286,Whitmore Financial Services,Retail,SMB,Philadelphia,PA,Northeast,260,A,2014-01-23,True
2287,Hillcrest Nonprofit Co,Hospitality,Mid-Market,Boston,MA,Northeast,191,C,2013-02-19,False
2288,Beacon Technology Inc,Real Estate,SMB,Worcester,MA,Northeast,306,A,2018-09-15,True
2289,Granite Government LLC,Retail,Mid-Market,Allentown,PA,Northeast,45,B,2011-01-06,True
2290,Hillcrest Legal Services,Construction,SMB,Philadelphia,PA,Northeast,489,A,2010-05-15,True
2291,Brightwater Hospitality Inc,Hospitality,Enterprise,Worcester,MA,Northeast,472,A,2010-07-16,True
2292,Riverside Real LLC,Technology,SMB,Pittsburgh,PA,Northeast,249,B,2012-02-28,True
2293,Pioneer Government Co,Hospitality,SMB,Columbus,OH,Midwest,201,B,2013-01-28,True
2294,Evergreen Real Solutions,Healthcare,SMB,Cleveland,OH,Midwest,222,D,2011-02-22,True
2295,Northstar Legal Solutions,Healthcare,Enterprise,Worcester,MA,Northeast,76,C,2008-08-27,True
2296,Meadowbrook Technology Partners,Legal,Enterprise,Worcester,MA,Northeast,301,A,2012-12-22,True
2297,Fairview Real Solutions,Manufacturing,Enterprise,New Haven,CT,Northeast,384,B,2010-09-23,True
2298,Keystone Education Enterprises,Financial Services,SMB,Boston,MA,Northeast,109,B,2009-12-30,True
2299,Northstar Legal Inc,Hospitality,Enterprise,Pittsburgh,PA,Northeast,249,D,2008-10-31,True
2300,Granite Manufacturing Group,Nonprofit,Mid-Market,Columbus,OH,Midwest,86,B,2010-07-26,False
2301,Northstar Technology Inc,Manufacturing,SMB,Boston,MA,Northeast,64,B,2016-06-11,True
2302,Brightwater Technology Solutions,Education,SMB,Worcester,MA,Northeast,260,B,2017-03-16,True
2303,Granite Manufacturing LLC,Hospitality,SMB,Philadelphia,PA,Northeast,439,D,2013-02-04,True
2304,Whitmore Legal Inc,Legal,Enterprise,Boston,MA,Northeast,161,C,2017-11-04,True
2305,Cascade Real Partners,Manufacturing,Enterprise,Allentown,PA,Northeast,205,C,2013-05-31,True
2306,Whitmore Construction Solutions,Government,SMB,Columbus,OH,Midwest,231,C,2015-10-28,True
2307,Keystone Government Solutions,Real Estate,Enterprise,Boston,MA,Northeast,458,B,2009-05-20,True
2308,Ridgeline Financial Services,Financial Services,Enterprise,Pittsburgh,PA,Northeast,479,C,2013-12-29,True
2309,Silverton Government Solutions,Hospitality,SMB,Hartford,CT,Northeast,357,C,2018-08-17,False
2310,Oakfield Real Corp,Healthcare,SMB,Syracuse,NY,Northeast,104,B,2009-01-10,True
2311,Keystone Construction Corp,Manufacturing,SMB,New Haven,CT,Northeast,412,D,2015-07-02,True
2312,Fairview Real Services,Retail,Enterprise,Buffalo,NY,Northeast,111,A,2016-05-03,True
2313,Liberty Construction Corp,Nonprofit,SMB,Philadelphia,PA,Northeast,18,B,2013-12-14,True
2314,Northstar Manufacturing Group,Construction,SMB,Syracuse,NY,Northeast,290,A,2015-11-13,True
2315,Meadowbrook Construction Group,Education,SMB,Philadelphia,PA,Northeast,83,B,2008-10-22,True
2316,Hillcrest Hospitality Corp,Construction,SMB,Wilmington,DE,Northeast,228,A,2008-06-19,True
2317,Cornerstone Real Associates,Technology,SMB,New Haven,CT,Northeast,61,C,2009-06-21,True
2318,Ridgeline Financial Corp,Healthcare,SMB,Columbus,OH,Midwest,483,B,2013-08-31,True
2319,Ironwood Technology Co,Real Estate,Enterprise,Cleveland,OH,Midwest,3,A,2016-01-24,True
2320,Maple Construction Inc,Nonprofit,Mid-Market,Boston,MA,Northeast,86,A,2009-10-27,True
2321,Hillcrest Manufacturing Services,Government,Mid-Market,Newark,NJ,Northeast,84,B,2010-12-20,True
2322,Beacon Construction Corp,Manufacturing,Enterprise,Buffalo,NY,Northeast,6,B,2016-03-30,True
2323,Northstar Retail Partners,Construction,SMB,Cleveland,OH,Midwest,497,C,2013-08-20,True
2324,Fairview Real Enterprises,Healthcare,Enterprise,Syracuse,NY,Northeast,140,C,2010-06-20,True
2325,Granite Manufacturing Solutions,Retail,Mid-Market,Columbus,OH,Midwest,189,B,2010-09-21,True
2326,Ironwood Hospitality LLC,Nonprofit,SMB,Newark,NJ,Northeast,18,B,2017-03-03,True
2327,Cornerstone Healthcare Co,Technology,SMB,Hartford,CT,Northeast,306,A,2014-10-13,True
2328,Cascade Real Co,Technology,Mid-Market,Cleveland,OH,Midwest,208,A,2015-01-07,True
2329,Cascade Education Corp,Government,SMB,Providence,RI,Northeast,192,B,2015-11-26,True
2330,Meadowbrook Healthcare Group,Financial Services,SMB,Worcester,MA,Northeast,357,A,2010-09-26,True
2331,Ironwood Technology Solutions,Legal,SMB,Pittsburgh,PA,Northeast,2,A,2013-01-30,True
2332,Cascade Real Enterprises,Technology,SMB,Allentown,PA,Northeast,306,A,2016-08-12,True
2333,Beacon Retail Enterprises,Financial Services,SMB,Newark,NJ,Northeast,412,A,2008-07-06,True
2334,Silverton Legal Services,Hospitality,Mid-Market,Cleveland,OH,Midwest,489,A,2008-02-23,True
2335,Pioneer Retail Enterprises,Legal,Mid-Market,Buffalo,NY,Northeast,370,D,2015-08-19,True
2336,Hillcrest Healthcare Solutions,Nonprofit,Enterprise,Buffalo,NY,Northeast,189,A,2012-01-23,True
2337,Maple Hospitality Enterprises,Legal,Mid-Market,Worcester,MA,Northeast,379,C,2010-02-01,True
2338,Fairview Healthcare Enterprises,Education,SMB,New Haven,CT,Northeast,391,C,2018-09-03,True
2339,Cornerstone Manufacturing Corp,Education,SMB,Wilmington,DE,Northeast,431,B,2015-08-23,True
2340,Ironwood Healthcare Group,Nonprofit,SMB,Providence,RI,Northeast,488,A,2016-06-18,True
2341,Silverton Manufacturing Inc,Healthcare,SMB,Boston,MA,Northeast,6,A,2015-09-13,True
2342,Silverton Retail LLC,Government,SMB,Cleveland,OH,Midwest,491,A,2009-11-18,True
2343,Liberty Construction Inc,Legal,SMB,Wilmington,DE,Northeast,5,A,2008-12-02,True
2344,Brightwater Real Corp,Construction,Mid-Market,Newark,NJ,Northeast,121,A,2017-06-16,True
2345,Cascade Legal Co,Hospitality,Mid-Market,Wilmington,DE,Northeast,76,C,2011-08-14,True
2346,Riverside Technology Solutions,Education,SMB,Philadelphia,PA,Northeast,86,A,2008-06-11,True
2347,Hillcrest Nonprofit Inc,Financial Services,Mid-Market,Syracuse,NY,Northeast,357,B,2010-10-12,True
2348,Oakfield Construction Group,Education,SMB,Philadelphia,PA,Northeast,94,B,2009-06-26,True
2349,Beacon Nonprofit Enterprises,Hospitality,SMB,Philadelphia,PA,Northeast,479,A,2011-04-08,True
2350,Hillcrest Healthcare LLC,Construction,SMB,Providence,RI,Northeast,39,B,2009-06-03,True
2351,Harbor Government Enterprises,Real Estate,Mid-Market,Newark,NJ,Northeast,384,B,2010-11-23,True
2352,Maple Real Partners,Retail,SMB,Buffalo,NY,Northeast,191,B,2010-12-15,False
2353,Pioneer Technology Corp,Technology,SMB,Allentown,PA,Northeast,109,A,2017-05-11,True
2354,Maple Nonprofit Solutions,Healthcare,SMB,Newark,NJ,Northeast,208,C,2009-06-28,True
2355,Harbor Nonprofit Services,Manufacturing,SMB,Allentown,PA,Northeast,431,A,2013-11-26,True
2356,Ridgeline Healthcare Partners,Manufacturing,Enterprise,Hartford,CT,Northeast,238,C,2017-10-03,True
2357,Whitmore Manufacturing Co,Technology,SMB,Philadelphia,PA,Northeast,379,A,2010-02-03,True
2358,Sterling Manufacturing Co,Real Estate,Mid-Market,Buffalo,NY,Northeast,92,B,2017-10-09,True
2359,Maple Government Enterprises,Healthcare,SMB,Newark,NJ,Northeast,92,A,2015-05-29,True
2360,Cornerstone Healthcare Inc,Education,SMB,Wilmington,DE,Northeast,7,B,2009-06-04,True
2361,Redwood Retail Associates,Nonprofit,Mid-Market,New Haven,CT,Northeast,208,B,2015-01-26,True
2362,Keystone Education Group,Manufacturing,Mid-Market,Pittsburgh,PA,Northeast,111,A,2018-07-15,True
2363,Whitmore Government LLC,Manufacturing,Mid-Market,Allentown,PA,Northeast,248,B,2011-05-19,True
2364,Redwood Hospitality LLC,Government,Mid-Market,Albany,NY,Northeast,412,B,2011-07-14,False
2365,Sterling Government LLC,Legal,Mid-Market,Philadelphia,PA,Northeast,265,B,2014-07-03,True
2366,Northstar Manufacturing Inc,Healthcare,SMB,Philadelphia,PA,Northeast,121,B,2010-02-03,True
2367,Liberty Education Services,Legal,SMB,Boston,MA,Northeast,201,D,2012-06-19,True
2368,Harbor Manufacturing Inc,Legal,Mid-Market,Hartford,CT,Northeast,205,B,2016-02-10,False
2369,Whitmore Financial Group,Technology,SMB,Worcester,MA,Northeast,479,C,2011-07-28,True
2370,Liberty Legal Inc,Real Estate,Mid-Market,Hartford,CT,Northeast,249,D,2014-06-14,True
2371,Maple Nonprofit Co,Manufacturing,SMB,Providence,RI,Northeast,104,A,2009-11-17,True
2372,Fairview Technology Group,Retail,SMB,Cleveland,OH,Midwest,192,B,2008-11-25,True
2373,Redwood Retail Group,Construction,SMB,Philadelphia,PA,Northeast,92,B,2017-10-24,True
2374,Silverton Construction Partners,Nonprofit,Mid-Market,Pittsburgh,PA,Northeast,191,D,2011-03-31,False
2375,Brightwater Education Co,Manufacturing,SMB,Newark,NJ,Northeast,357,C,2013-06-26,False
2376,Pioneer Government Enterprises,Manufacturing,Mid-Market,Philadelphia,PA,Northeast,45,A,2014-12-26,True
2377,Cascade Technology Associates,Construction,SMB,New Haven,CT,Northeast,301,B,2013-04-10,True
2378,Evergreen Construction Co,Legal,Mid-Market,Cleveland,OH,Midwest,434,A,2015-10-27,True
2379,Redwood Technology Inc,Nonprofit,SMB,Pittsburgh,PA,Northeast,260,C,2016-08-07,False
2380,Riverside Technology Partners,Manufacturing,SMB,Pittsburgh,PA,Northeast,92,C,2016-10-13,True
2381,Pioneer Construction Associates,Technology,Enterprise,Cleveland,OH,Midwest,381,A,2009-01-27,True
2382,Fairview Education Co,Government,SMB,Trenton,NJ,Northeast,39,C,2013-12-18,True
2383,Beacon Government Services,Retail,Mid-Market,Hartford,CT,Northeast,214,B,2017-12-21,True
