ORDER_NO,CUST_ID,BRANCH,ORDER_DT,SHIP_DT,STATUS,AMT
ORD0045264,1831,1,01/28/2019,01/31/2019,FULFILLED,"$2,960.30"
ORD0046266,449,4,04/29/2021,05/04/2021,FULFILLED,$671.13
ORD0053783,820,10,02/01/2019,02/06/2019,FULFILLED,$201.14
ORD0015788,2306,8,08/09/2022,08/13/2022,FULFILLED,$507.92
ORD0023129,941,7,05/25/2021,05/27/2021,FULFILLED,$900.48
ORD0056349,2164,1,05/04/2022,05/08/2022,FULFILLED,$490.18
ORD0027472,725,10,03/20/2019,03/25/2019,RETURNED,$623.20
ORD0068689,2226,1,06/09/2023,06/10/2023,FULFILLED,"$1,036.59"
ORD0037029,1848,6,08/08/2022,08/13/2022,FULFILLED,$905.08
ORD0046024,2304,1,06/29/2022,07/01/2022,FULFILLED,$401.28
ORD0012397,1732,1,05/15/2023,05/18/2023,FULFILLED,$508.86
ORD0017939,408,6,02/07/2020,02/09/2020,FULFILLED,$307.60
ORD0026864,1697,5,04/13/2023,04/15/2023,RETURNED,$93.80
ORD0018222,1516,1,08/06/2022,08/11/2022,FULFILLED,"$1,380.00"
ORD0063912,9,1,11/14/2019,11/18/2019,FULFILLED,$201.89
ORD0014805,438,4,01/19/2020,01/22/2020,FULFILLED,"$2,441.98"
ORD0066213,1729,9,02/03/2023,02/07/2023,FULFILLED,$302.97
ORD0012346,366,3,11/02/2023,11/07/2023,FULFILLED,"$2,193.61"
ORD0017168,2078,3,05/12/2021,05/14/2021,FULFILLED,$505.72
ORD0060640,2066,1,10/02/2023,10/05/2023,FULFILLED,"$1,414.02"
ORD0014480,1500,3,12/21/2020,12/22/2020,FULFILLED,$46.31
ORD0043787,2106,9,08/18/2020,08/23/2020,FULFILLED,$566.01
ORD0002360,1331,1,02/24/2019,02/27/2019,FULFILLED,$457.35
ORD0040737,517,4,07/13/2021,07/16/2021,RETURNED,"$1,101.16"
ORD0025242,2308,7,06/14/2019,06/16/2019,FULFILLED,$550.24
ORD0053275,1460,9,03/31/2021,04/01/2021,RETURNED,$393.10
ORD0015412,1519,3,10/29/2023,10/30/2023,FULFILLED,"$1,875.00"
ORD0053396,2172,3,04/30/2021,05/04/2021,FULFILLED,$747.67
ORD0041024,2341,8,10/27/2023,10/29/2023,RETURNED,$253.23
ORD0003356,1084,5,12/17/2020,12/21/2020,FULFILLED,$372.37
ORD0044131,692,1,09/01/2021,09/04/2021,FULFILLED,$376.81
ORD0022380,2165,3,11/28/2023,11/30/2023,FULFILLED,$186.90
ORD0003062,1422,6,08/19/2020,08/22/2020,FULFILLED,$378.24
ORD0040378,2,4,06/20/2023,06/23/2023,FULFILLED,$943.47
ORD0054613,2129,7,03/31/2022,04/03/2022,FULFILLED,$314.43
ORD0052759,205,3,07/16/2022,07/20/2022,FULFILLED,$413.01
ORD0027663,2332,1,01/26/2023,01/31/2023,FULFILLED,$767.97
ORD0011431,1582,5,03/21/2022,03/26/2022,FULFILLED,$447.65
ORD0033074,758,4,02/28/2020,03/02/2020,FULFILLED,"$1,964.76"
ORD0011171,395,3,09/12/2022,09/14/2022,FULFILLED,"$2,361.20"
ORD0035081,1993,1,04/01/2022,04/02/2022,FULFILLED,"$1,308.71"
ORD0018615,794,1,11/01/2021,11/05/2021,FULFILLED,$771.26
ORD0024105,520,5,06/26/2019,06/29/2019,FULFILLED,$27.72
ORD0018553,1920,1,03/05/2022,03/06/2022,FULFILLED,$421.96
ORD0054919,1608,1,08/12/2019,08/15/2019,FULFILLED,$515.16
ORD0019492,2343,4,12/07/2021,12/10/2021,FULFILLED,$139.96
ORD0069959,1080,4,09/16/2019,09/17/2019,FULFILLED,$428.32
ORD0035113,206,5,09/04/2020,09/06/2020,FULFILLED,$920.58
ORD0071564,984,5,10/13/2021,10/18/2021,FULFILLED,"$2,288.92"
ORD0026735,2225,1,10/12/2021,10/17/2021,FULFILLED,$469.48
ORD0008789,887,9,09/04/2021,09/07/2021,FULFILLED,$326.61
ORD0040264,2073,1,08/16/2022,08/21/2022,RETURNED,$323.80
ORD0003509,2180,1,08/10/2021,08/12/2021,FULFILLED,"$1,187.99"
ORD0054179,68,6,04/08/2019,04/12/2019,FULFILLED,$290.70
ORD0036626,1448,2,12/17/2019,12/19/2019,FULFILLED,"$1,106.10"
ORD0061479,2497,5,07/07/2022,07/08/2022,FULFILLED,"$1,936.15"
ORD0028045,846,7,12/08/2022,12/12/2022,FULFILLED,$81.99
ORD0045020,1743,1,01/26/2021,01/27/2021,FULFILLED,$238.45
ORD0026852,2080,1,05/18/2021,05/20/2021,FULFILLED,"$1,653.93"
ORD0070280,2209,1,04/19/2023,04/21/2023,RETURNED,$357.76
ORD0033832,815,1,02/09/2020,02/13/2020,FULFILLED,$733.20
ORD0022056,1835,1,03/15/2023,03/20/2023,FULFILLED,$613.98
ORD0051949,2435,9,06/09/2022,06/12/2022,FULFILLED,"$1,817.66"
ORD0017354,2353,2,04/25/2019,04/28/2019,FULFILLED,"$1,505.63"
ORD0060286,1239,3,12/23/2022,12/26/2022,FULFILLED,$347.59
ORD0009287,669,9,12/16/2019,12/19/2019,FULFILLED,$95.42
ORD0020291,301,1,06/14/2022,06/19/2022,FULFILLED,$241.28
ORD0005059,1823,9,06/21/2019,06/25/2019,RETURNED,$675.02
ORD0054017,2095,4,12/10/2022,12/14/2022,FULFILLED,$146.74
ORD0034995,160,4,10/21/2022,10/24/2022,FULFILLED,$732.03
ORD0065250,608,10,03/30/2022,03/31/2022,FULFILLED,$954.22
ORD0030077,404,3,06/11/2019,06/14/2019,FULFILLED,$607.02
ORD0039635,649,8,10/26/2021,10/29/2021,FULFILLED,$402.22
ORD0071998,41,4,09/06/2020,09/07/2020,FULFILLED,"$1,931.98"
ORD0038097,1139,1,12/18/2022,12/23/2022,FULFILLED,$602.00
ORD0016480,2112,10,06/02/2020,06/03/2020,FULFILLED,$587.81
ORD0061173,2000,1,09/29/2023,10/02/2023,FULFILLED,$194.54
ORD0037231,517,9,10/27/2020,10/28/2020,FULFILLED,$282.21
ORD0023208,1618,1,06/05/2021,06/07/2021,FULFILLED,$79.20
ORD0019142,2196,1,09/01/2020,,CANCELLED,$400.69
ORD0057834,1557,9,11/16/2022,11/18/2022,FULFILLED,$630.54
ORD0071231,419,1,11/20/2023,11/22/2023,FULFILLED,$321.75
ORD0031852,1146,10,05/02/2023,05/07/2023,FULFILLED,$735.09
ORD0010554,32,10,12/16/2022,12/20/2022,FULFILLED,$613.76
ORD0034887,819,9,06/29/2022,07/03/2022,FULFILLED,$490.77
ORD0053620,219,9,11/01/2023,11/04/2023,FULFILLED,"$1,198.17"
ORD0040472,1662,3,08/19/2021,08/23/2021,FULFILLED,"$1,631.64"
ORD0050594,447,1,03/21/2022,03/23/2022,FULFILLED,$243.77
ORD0026840,2292,9,10/18/2022,10/20/2022,RETURNED,"$1,206.70"
ORD0062408,1095,3,05/06/2019,05/07/2019,FULFILLED,"$1,934.59"
ORD0037812,491,8,12/07/2021,12/09/2021,FULFILLED,$394.95
ORD0070221,169,3,08/03/2023,08/05/2023,FULFILLED,"$1,323.18"
ORD0068388,1279,2,06/25/2019,06/28/2019,FULFILLED,"$1,537.67"
ORD0036158,2356,9,06/21/2022,06/26/2022,FULFILLED,"$1,792.04"
ORD0070398,1082,3,03/21/2020,03/22/2020,FULFILLED,$612.86
ORD0043441,1167,8,09/16/2019,09/19/2019,FULFILLED,$699.53
ORD0015281,2414,1,10/13/2023,10/16/2023,FULFILLED,"$1,047.35"
ORD0027301,2187,6,04/11/2019,,CANCELLED,$671.51
ORD0013786,1825,1,05/22/2021,05/26/2021,FULFILLED,$28.16
ORD0002423,931,5,07/10/2020,07/14/2020,FULFILLED,$226.78
ORD0004176,298,6,03/17/2022,03/22/2022,FULFILLED,$969.22
ORD0054317,977,1,12/05/2023,12/08/2023,FULFILLED,$52.59
ORD0007017,112,8,09/12/2019,09/13/2019,FULFILLED,$932.97
ORD0021811,2084,1,04/28/2022,,CANCELLED,$119.04
ORD0008199,1664,9,01/05/2022,01/10/2022,FULFILLED,$870.10
ORD0034913,1490,1,03/15/2021,03/19/2021,FULFILLED,$533.23
ORD0063937,622,4,01/06/2021,01/08/2021,FULFILLED,"$2,830.57"
ORD0069714,1821,1,10/14/2023,10/17/2023,FULFILLED,$817.99
ORD0048434,834,7,08/03/2019,08/08/2019,FULFILLED,$101.18
ORD0010181,483,9,11/16/2019,11/19/2019,FULFILLED,$617.40
ORD0022212,136,1,09/01/2023,09/06/2023,FULFILLED,"$1,714.52"
ORD0014696,291,9,01/29/2021,02/01/2021,FULFILLED,$805.96
ORD0013329,1736,6,04/08/2019,04/10/2019,FULFILLED,"$1,667.05"
ORD0025594,2229,5,08/14/2019,08/17/2019,FULFILLED,$843.13
ORD0070753,364,4,11/20/2020,11/25/2020,FULFILLED,$262.46
ORD0051989,2462,10,11/13/2022,11/15/2022,FULFILLED,$474.60
ORD0001343,15,1,02/21/2019,02/23/2019,FULFILLED,$570.03
ORD0056035,1894,4,03/30/2019,03/31/2019,FULFILLED,"$1,152.56"
ORD0007094,794,3,06/19/2019,06/24/2019,FULFILLED,$371.80
ORD0042498,450,1,11/08/2019,11/10/2019,FULFILLED,$480.98
ORD0024762,590,1,03/17/2022,03/18/2022,FULFILLED,$586.14
ORD0024063,1863,4,04/07/2023,04/09/2023,FULFILLED,$214.24
ORD0014822,1888,1,05/10/2019,05/13/2019,FULFILLED,$600.69
ORD0064469,2232,10,06/18/2020,06/23/2020,FULFILLED,$139.92
ORD0019532,1228,1,12/17/2019,12/22/2019,FULFILLED,$259.65
ORD0045850,54,1,12/14/2020,12/17/2020,FULFILLED,$12.68
ORD0005609,202,1,06/01/2020,06/03/2020,FULFILLED,$881.10
ORD0017480,1126,6,07/14/2020,07/18/2020,FULFILLED,$649.92
ORD0000222,307,3,12/22/2021,,CANCELLED,$163.97
ORD0052537,2425,7,05/29/2020,05/31/2020,FULFILLED,"$1,112.46"
ORD0007687,201,9,12/12/2023,12/13/2023,FULFILLED,"$1,389.63"
ORD0020777,1873,2,12/05/2019,12/10/2019,FULFILLED,$28.60
ORD0022621,2420,5,07/23/2023,07/27/2023,FULFILLED,$720.47
ORD0041989,786,8,11/14/2023,11/15/2023,FULFILLED,$385.84
ORD0015732,1591,6,11/14/2022,11/16/2022,FULFILLED,$348.08
ORD0051575,525,4,05/22/2019,05/24/2019,FULFILLED,$372.60
ORD0045886,569,1,09/18/2019,09/22/2019,FULFILLED,"$1,358.15"
ORD0046644,641,9,12/16/2020,12/21/2020,FULFILLED,"$1,139.90"
ORD0064328,1139,3,05/11/2022,,CANCELLED,"$1,404.06"
ORD0024834,2168,3,09/12/2019,09/13/2019,FULFILLED,$334.40
ORD0068448,1677,7,06/07/2022,06/08/2022,FULFILLED,$287.73
ORD0048687,200,3,02/09/2023,02/12/2023,RETURNED,$938.42
ORD0051260,1823,3,04/21/2019,04/25/2019,FULFILLED,$191.73
ORD0027857,746,3,10/10/2022,10/14/2022,FULFILLED,$33.28
ORD0048375,2090,6,10/20/2023,10/21/2023,FULFILLED,"$2,807.26"
ORD0022823,1512,8,10/09/2020,10/14/2020,RETURNED,$879.52
ORD0027104,1255,5,02/21/2022,02/24/2022,FULFILLED,"$1,726.71"
ORD0063393,1254,7,01/21/2020,01/22/2020,FULFILLED,"$1,744.90"
ORD0037885,1105,7,09/22/2023,09/24/2023,FULFILLED,$397.73
ORD0053229,717,1,11/06/2021,,CANCELLED,"$2,321.27"
ORD0000746,1734,3,09/05/2022,09/10/2022,FULFILLED,"$1,789.02"
ORD0041375,1499,1,12/15/2023,12/17/2023,FULFILLED,$415.54
ORD0002098,1504,8,10/28/2022,11/02/2022,RETURNED,"$1,925.20"
ORD0042803,440,1,11/11/2020,11/12/2020,FULFILLED,$284.68
ORD0043653,1036,4,06/20/2023,06/24/2023,RETURNED,$457.05
ORD0020437,609,5,06/20/2022,06/21/2022,FULFILLED,$650.70
ORD0019596,2306,1,09/03/2023,09/07/2023,FULFILLED,"$1,293.86"
ORD0067644,1331,1,09/06/2023,09/10/2023,FULFILLED,$168.35
ORD0024282,1383,7,05/27/2020,05/29/2020,FULFILLED,"$1,176.50"
ORD0034183,116,9,05/14/2019,05/19/2019,FULFILLED,$786.17
ORD0027441,2339,3,05/23/2023,05/25/2023,FULFILLED,"$4,427.76"
ORD0051106,68,5,04/18/2019,04/19/2019,FULFILLED,"$1,036.83"
ORD0000671,564,6,01/19/2020,01/23/2020,FULFILLED,"$1,087.44"
ORD0048208,1554,8,02/03/2021,02/06/2021,FULFILLED,$567.98
ORD0046872,1229,3,01/07/2019,01/10/2019,FULFILLED,$277.62
ORD0058656,2466,6,06/07/2019,06/09/2019,FULFILLED,$519.87
ORD0046105,200,4,06/27/2022,06/29/2022,FULFILLED,$581.60
ORD0007381,911,2,10/29/2019,10/30/2019,FULFILLED,"$1,225.02"
ORD0014283,39,1,07/01/2021,07/06/2021,FULFILLED,"$2,031.00"
ORD0061582,2171,7,04/08/2023,04/11/2023,FULFILLED,$824.08
ORD0044874,2424,2,09/27/2019,10/01/2019,FULFILLED,$183.48
ORD0021939,273,7,12/01/2021,12/02/2021,FULFILLED,$98.10
ORD0007130,2481,9,10/14/2020,10/18/2020,FULFILLED,$105.35
ORD0065762,1472,4,06/21/2023,06/25/2023,RETURNED,"$1,362.94"
ORD0043806,753,3,05/13/2021,05/18/2021,FULFILLED,"$2,299.37"
ORD0013744,678,7,11/23/2022,11/24/2022,FULFILLED,$341.39
ORD0009216,2381,1,11/27/2021,11/29/2021,FULFILLED,$701.78
ORD0004898,1340,1,07/05/2023,07/06/2023,FULFILLED,$465.09
ORD0005190,2035,9,02/19/2021,02/23/2021,RETURNED,"$2,382.67"
ORD0060501,45,6,11/30/2022,12/03/2022,FULFILLED,$170.93
ORD0053431,1387,4,01/19/2023,01/24/2023,RETURNED,$440.40
ORD0070346,1158,9,09/29/2020,10/03/2020,FULFILLED,$560.10
ORD0011500,1959,3,07/22/2019,07/26/2019,FULFILLED,"$1,017.67"
ORD0047167,101,8,06/10/2019,06/15/2019,FULFILLED,$348.32
ORD0029849,2239,1,02/28/2022,03/04/2022,FULFILLED,"$1,175.60"
ORD0004812,1688,1,11/29/2023,12/02/2023,FULFILLED,"$1,508.89"
ORD0069386,297,6,10/19/2022,10/24/2022,FULFILLED,$177.24
ORD0055084,2188,1,10/10/2019,10/11/2019,FULFILLED,$726.18
ORD0054056,2112,3,06/07/2021,,CANCELLED,$757.90
ORD0026893,1231,1,01/10/2023,01/11/2023,FULFILLED,$553.21
ORD0053923,1154,1,02/02/2021,02/06/2021,FULFILLED,$185.40
ORD0044565,575,3,11/03/2023,11/07/2023,RETURNED,"$1,042.18"
ORD0067087,1614,8,03/23/2022,03/28/2022,FULFILLED,$655.36
ORD0014347,48,6,08/27/2019,08/31/2019,FULFILLED,$703.96
ORD0055868,1416,5,11/18/2020,11/22/2020,FULFILLED,"$2,175.66"
ORD0071544,408,1,04/01/2020,04/02/2020,FULFILLED,$352.24
ORD0055604,1721,4,12/12/2023,12/14/2023,FULFILLED,"$1,688.35"
ORD0014692,212,10,09/20/2021,09/23/2021,FULFILLED,$182.84
ORD0059364,1316,8,09/28/2021,10/01/2021,FULFILLED,$871.46
ORD0036321,202,1,05/11/2023,05/16/2023,FULFILLED,$518.77
ORD0059247,768,9,08/01/2019,08/05/2019,FULFILLED,$93.00
ORD0005399,150,1,04/25/2023,04/26/2023,FULFILLED,$176.55
ORD0065559,1205,10,05/08/2021,05/09/2021,FULFILLED,$109.14
ORD0018741,1917,6,08/21/2019,08/24/2019,FULFILLED,"$1,506.08"
ORD0068906,659,1,05/01/2023,05/05/2023,FULFILLED,$65.36
ORD0044717,1057,8,11/01/2019,11/03/2019,FULFILLED,$429.35
ORD0004506,2131,1,05/08/2019,05/13/2019,FULFILLED,$598.36
ORD0004642,2491,1,04/22/2021,04/24/2021,FULFILLED,$744.36
ORD0071432,2122,2,03/14/2020,03/15/2020,FULFILLED,$112.86
ORD0067753,711,1,01/01/2021,01/02/2021,FULFILLED,$134.54
ORD0068608,1986,6,05/28/2020,05/31/2020,FULFILLED,"$1,181.47"
ORD0019981,143,9,12/13/2023,12/15/2023,FULFILLED,$311.27
ORD0069462,1148,9,04/25/2023,04/26/2023,FULFILLED,$39.45
ORD0002366,998,9,12/27/2021,12/31/2021,FULFILLED,"$2,002.24"
ORD0009405,1108,1,03/26/2020,03/27/2020,FULFILLED,$38.22
ORD0037368,1969,7,06/27/2022,06/30/2022,RETURNED,"$1,330.37"
ORD0042731,1687,6,06/24/2019,06/27/2019,FULFILLED,$120.51
ORD0025130,2208,10,08/04/2020,08/06/2020,FULFILLED,"$1,032.79"
ORD0059785,906,1,11/14/2022,11/19/2022,FULFILLED,$232.78
ORD0058858,697,1,08/30/2023,09/02/2023,FULFILLED,"$1,126.62"
ORD0015703,1316,1,12/22/2022,12/25/2022,FULFILLED,$317.33
ORD0039962,1075,1,12/11/2021,12/12/2021,FULFILLED,$452.38
ORD0048198,2087,5,07/05/2023,07/08/2023,FULFILLED,$410.34
ORD0006639,1127,9,08/30/2019,09/02/2019,FULFILLED,"$1,381.84"
ORD0071255,1560,2,01/23/2020,01/24/2020,FULFILLED,$298.92
ORD0058507,1910,7,02/08/2019,02/10/2019,FULFILLED,"$1,032.90"
ORD0030040,1812,4,02/11/2022,02/15/2022,FULFILLED,$842.43
ORD0056592,974,1,11/28/2023,,CANCELLED,$105.56
ORD0065957,365,5,04/06/2020,04/10/2020,FULFILLED,$277.19
ORD0061432,2164,3,07/01/2019,07/03/2019,FULFILLED,$636.68
ORD0017097,2495,3,10/02/2020,10/05/2020,FULFILLED,"$1,530.53"
ORD0064764,1605,4,06/16/2020,06/17/2020,FULFILLED,"$1,106.98"
ORD0021715,580,10,11/14/2023,11/17/2023,FULFILLED,$258.14
ORD0028241,139,5,01/04/2021,01/07/2021,FULFILLED,$200.70
ORD0037192,1704,8,10/12/2022,10/17/2022,FULFILLED,$147.60
ORD0040402,882,1,11/23/2023,11/24/2023,RETURNED,$774.91
ORD0061194,1907,3,09/05/2019,09/07/2019,FULFILLED,$707.71
ORD0059180,246,1,12/01/2023,12/02/2023,FULFILLED,$442.28
ORD0035060,139,5,04/29/2022,,CANCELLED,$618.08
ORD0019947,2009,9,02/07/2022,02/08/2022,FULFILLED,"$2,704.76"
ORD0069306,556,6,12/27/2021,12/29/2021,FULFILLED,$294.68
ORD0047288,2266,3,07/14/2023,07/17/2023,FULFILLED,$960.46
ORD0051003,131,3,12/22/2022,12/27/2022,FULFILLED,$927.53
ORD0055552,1331,3,08/17/2021,08/22/2021,FULFILLED,$200.86
ORD0060061,1869,10,08/21/2022,08/25/2022,FULFILLED,"$1,850.70"
ORD0051199,1245,1,07/02/2022,07/06/2022,FULFILLED,"$1,419.96"
ORD0051632,2252,1,01/15/2019,01/17/2019,FULFILLED,$705.00
ORD0063643,1188,1,11/15/2021,11/19/2021,FULFILLED,$242.66
ORD0021990,1859,1,02/01/2022,02/05/2022,FULFILLED,$250.75
ORD0040227,1705,8,05/10/2022,05/14/2022,FULFILLED,$195.00
ORD0057320,140,9,08/24/2022,,CANCELLED,$334.13
ORD0066266,1416,8,06/30/2021,07/01/2021,RETURNED,$139.60
ORD0066322,1823,8,05/14/2019,05/17/2019,FULFILLED,$362.03
ORD0002044,1559,2,06/17/2019,06/21/2019,FULFILLED,$114.07
ORD0031802,1117,4,12/12/2022,12/16/2022,FULFILLED,$635.24
ORD0055346,559,3,12/16/2019,12/18/2019,FULFILLED,$233.05
ORD0045918,2442,1,12/21/2022,12/22/2022,FULFILLED,"$1,007.56"
ORD0011669,563,6,11/05/2022,11/10/2022,FULFILLED,$311.41
ORD0052772,140,4,10/07/2019,10/10/2019,FULFILLED,$546.07
ORD0048800,2058,1,08/08/2022,08/11/2022,FULFILLED,$352.20
ORD0027579,1609,10,04/28/2021,04/29/2021,FULFILLED,"$1,694.24"
ORD0055753,942,5,07/08/2021,07/10/2021,RETURNED,$371.62
ORD0044231,207,5,01/03/2023,01/08/2023,FULFILLED,$592.51
ORD0016594,523,1,11/02/2023,11/05/2023,FULFILLED,$163.35
ORD0012412,1191,1,11/09/2021,11/11/2021,FULFILLED,$594.86
ORD0028603,1424,6,11/15/2019,11/19/2019,FULFILLED,$714.79
ORD0003997,1386,9,11/25/2019,11/30/2019,FULFILLED,$633.56
ORD0066168,1266,1,12/02/2021,12/04/2021,FULFILLED,$278.88
ORD0065579,2263,5,09/19/2019,09/20/2019,FULFILLED,"$1,186.72"
ORD0018092,848,5,04/28/2023,05/02/2023,FULFILLED,"$1,494.44"
ORD0051421,1513,1,05/12/2023,05/14/2023,FULFILLED,$13.40
ORD0025308,986,3,07/28/2023,08/02/2023,FULFILLED,$493.29
ORD0028504,1302,6,04/22/2022,04/23/2022,FULFILLED,"$1,421.43"
ORD0028598,168,8,08/02/2023,08/06/2023,FULFILLED,"$1,103.81"
ORD0042856,1767,9,09/08/2023,09/10/2023,FULFILLED,"$1,438.82"
ORD0060715,1387,8,09/22/2021,,CANCELLED,$880.98
ORD0024938,1221,1,08/19/2022,08/23/2022,FULFILLED,$279.34
ORD0056575,522,1,02/24/2023,02/27/2023,FULFILLED,$456.87
ORD0064211,2102,4,09/08/2021,09/11/2021,FULFILLED,$729.74
ORD0071654,1148,7,10/27/2019,10/31/2019,FULFILLED,$599.88
ORD0002263,554,2,03/16/2020,03/20/2020,FULFILLED,"$1,889.77"
ORD0028387,1219,4,11/10/2022,11/12/2022,FULFILLED,$47.34
ORD0040632,1534,4,05/16/2023,05/20/2023,FULFILLED,$355.42
ORD0013125,230,3,08/19/2021,08/23/2021,FULFILLED,$512.64
ORD0007229,249,10,09/08/2021,09/10/2021,FULFILLED,"$1,529.91"
ORD0003404,1711,1,11/12/2020,11/14/2020,FULFILLED,$322.40
ORD0063629,132,5,08/21/2023,08/24/2023,FULFILLED,$144.51
ORD0041490,806,4,04/04/2022,04/09/2022,FULFILLED,$579.40
ORD0068687,570,5,08/19/2022,08/20/2022,FULFILLED,$487.69
ORD0061751,37,4,03/17/2020,03/22/2020,FULFILLED,$299.36
ORD0053590,161,2,01/30/2020,02/02/2020,FULFILLED,"$1,958.65"
ORD0053350,216,5,11/27/2020,11/30/2020,FULFILLED,$469.40
ORD0052495,53,3,11/20/2020,11/24/2020,FULFILLED,$115.96
ORD0065946,1532,6,10/11/2021,10/14/2021,FULFILLED,"$1,659.04"
ORD0069738,1143,1,03/21/2023,03/25/2023,FULFILLED,"$2,830.20"
ORD0059018,632,6,01/19/2021,01/23/2021,FULFILLED,"$1,164.88"
ORD0022239,823,3,07/30/2021,08/01/2021,FULFILLED,$569.02
ORD0069634,2471,5,09/19/2023,09/22/2023,FULFILLED,"$1,523.57"
ORD0035815,1461,1,06/17/2022,06/22/2022,RETURNED,"$1,275.04"
ORD0040312,1106,1,06/07/2019,06/10/2019,FULFILLED,$639.32
ORD0011975,1168,5,10/03/2019,10/05/2019,RETURNED,$77.80
ORD0028001,1888,1,07/22/2022,07/24/2022,FULFILLED,$990.74
ORD0026351,2371,7,08/03/2021,08/06/2021,FULFILLED,$455.68
ORD0062118,1158,4,08/12/2022,08/17/2022,FULFILLED,$690.01
ORD0023187,1422,6,11/05/2020,11/08/2020,FULFILLED,$895.40
ORD0005146,2466,1,09/04/2019,09/06/2019,RETURNED,$583.67
ORD0060222,346,7,01/11/2021,01/15/2021,FULFILLED,$984.28
ORD0057293,133,1,10/14/2022,10/16/2022,FULFILLED,$101.51
ORD0062254,742,3,10/02/2023,10/04/2023,FULFILLED,$287.40
ORD0017235,48,4,03/11/2022,03/12/2022,FULFILLED,"$1,891.77"
ORD0006202,2445,4,11/03/2022,11/05/2022,FULFILLED,$466.10
ORD0054119,405,9,11/08/2020,11/09/2020,FULFILLED,$877.41
ORD0027513,1455,10,11/30/2021,12/03/2021,FULFILLED,$278.90
ORD0054790,358,5,02/12/2023,02/16/2023,FULFILLED,$928.70
ORD0041260,2479,1,04/15/2019,04/18/2019,FULFILLED,$28.93
ORD0041481,1424,4,07/05/2022,,CANCELLED,$837.56
ORD0059825,1531,9,11/25/2022,11/27/2022,FULFILLED,$148.24
ORD0037116,2002,3,10/02/2019,10/07/2019,FULFILLED,$594.43
ORD0005639,266,9,07/11/2022,07/14/2022,FULFILLED,"$1,306.82"
ORD0034319,761,4,09/15/2020,09/20/2020,FULFILLED,$245.31
ORD0017545,1886,4,09/11/2023,09/13/2023,FULFILLED,"$1,125.36"
ORD0060461,516,2,01/21/2020,01/22/2020,FULFILLED,"$2,512.03"
ORD0010609,2415,10,04/14/2022,04/16/2022,FULFILLED,"$1,524.99"
ORD0041692,2269,6,11/07/2021,11/08/2021,FULFILLED,"$2,469.87"
ORD0028348,603,4,11/14/2019,11/16/2019,FULFILLED,"$1,085.50"
ORD0037112,831,4,03/02/2022,03/05/2022,FULFILLED,$771.18
ORD0005864,1651,10,03/16/2022,03/18/2022,FULFILLED,$742.26
ORD0016551,2284,4,03/01/2021,,CANCELLED,$455.74
ORD0038989,633,8,06/29/2022,07/02/2022,FULFILLED,$823.78
ORD0006216,922,7,07/16/2020,07/18/2020,FULFILLED,$133.05
ORD0050392,1205,9,10/16/2023,10/18/2023,FULFILLED,"$1,824.00"
ORD0024617,461,1,08/17/2021,08/20/2021,FULFILLED,$161.40
ORD0041473,1641,6,08/12/2020,,CANCELLED,$632.32
ORD0003084,1362,7,03/24/2023,03/29/2023,FULFILLED,$668.00
ORD0020397,108,1,07/26/2022,07/31/2022,FULFILLED,$474.28
ORD0011394,2414,9,08/20/2019,08/24/2019,FULFILLED,$421.20
ORD0071092,258,5,12/13/2021,12/15/2021,FULFILLED,$169.21
ORD0035780,928,1,01/14/2019,01/19/2019,FULFILLED,$507.15
ORD0033031,1043,5,07/06/2022,07/07/2022,FULFILLED,$12.44
ORD0029302,995,10,01/26/2020,01/31/2020,FULFILLED,$184.42
ORD0004788,519,9,10/06/2023,10/11/2023,FULFILLED,$693.50
ORD0048936,403,4,08/23/2023,08/28/2023,FULFILLED,$914.82
ORD0010597,808,6,02/14/2023,02/17/2023,FULFILLED,"$1,673.10"
ORD0004836,1582,5,01/12/2019,01/13/2019,FULFILLED,$603.01
ORD0048234,920,2,01/06/2020,01/08/2020,FULFILLED,$709.08
ORD0002038,1814,4,11/01/2020,11/04/2020,FULFILLED,"$1,282.18"
ORD0023271,1561,9,07/25/2019,07/29/2019,FULFILLED,"$1,965.71"
ORD0029338,1485,1,10/01/2021,10/05/2021,FULFILLED,"$1,578.79"
ORD0068977,1201,8,12/09/2022,12/14/2022,FULFILLED,$126.49
ORD0043049,2218,9,05/15/2023,05/17/2023,FULFILLED,$198.02
ORD0014690,1611,6,02/17/2022,02/22/2022,FULFILLED,"$1,094.97"
ORD0035850,2384,6,11/21/2019,11/24/2019,FULFILLED,"$1,809.41"
ORD0069633,1405,5,02/08/2022,02/12/2022,FULFILLED,$237.80
ORD0064324,1410,4,09/09/2020,09/14/2020,FULFILLED,$61.74
ORD0008793,1419,7,04/06/2022,04/08/2022,FULFILLED,$39.08
ORD0071295,2193,5,09/12/2021,09/15/2021,FULFILLED,$832.77
ORD0069260,2169,5,07/26/2023,07/27/2023,FULFILLED,$830.10
ORD0061513,24,7,08/02/2023,08/07/2023,RETURNED,$223.56
ORD0071109,1353,5,10/28/2023,11/01/2023,RETURNED,"$1,037.67"
ORD0010525,2039,10,09/09/2019,09/10/2019,FULFILLED,$542.96
ORD0027030,1071,8,01/24/2020,01/29/2020,FULFILLED,"$1,130.07"
ORD0001626,1741,4,09/26/2019,09/29/2019,FULFILLED,$259.42
ORD0007795,944,1,01/02/2020,01/03/2020,FULFILLED,"$2,123.91"
