event_id,machine_id,event_date,event_type,failure_mode,downtime_hours,repair_cost
3610,45,2022-10-31,Preventive,,1.3,650.43
3611,45,2022-11-29,Preventive,,1.5,231.7
3612,45,2022-12-31,Preventive,,3.3,673.15
3613,45,2023-01-30,Preventive,,3.3,282.31
3614,45,2023-03-01,Preventive,,3.5,773.08
3615,45,2023-03-29,Preventive,,3.0,211.38
3616,45,2023-05-02,Preventive,,3.6,715.86
3617,45,2023-05-02,Failure,Roller misalignment,5.5,434.85
3618,45,2023-05-29,Preventive,,2.5,457.92
3619,45,2023-07-02,Preventive,,1.1,560.16
3620,45,2023-07-27,Failure,Bearing wear,3.5,1502.56
3621,45,2023-08-05,Preventive,,3.0,820.34
3622,45,2023-08-25,Failure,Motor overheat,3.1,1729.29
3623,45,2023-09-06,Preventive,,2.7,847.33
3624,45,2023-09-30,Failure,Blade dull,5.4,1497.0
3625,45,2023-10-02,Preventive,,2.7,270.59
3626,45,2023-11-05,Preventive,,3.5,252.68
3627,45,2023-12-06,Preventive,,4.0,422.37
3628,45,2023-12-23,Failure,Bearing wear,3.4,1880.97
3629,46,2019-01-18,Preventive,,2.0,523.85
3630,46,2019-02-15,Preventive,,2.5,476.24
3631,46,2019-03-21,Preventive,,1.8,521.34
3632,46,2019-04-22,Preventive,,2.9,675.76
3633,46,2019-05-25,Preventive,,1.7,508.21
3634,46,2019-06-01,Failure,Roller misalignment,5.8,1353.78
3635,46,2019-06-22,Preventive,,2.7,406.19
3636,46,2019-07-26,Preventive,,3.4,596.7
3637,46,2019-08-26,Preventive,,1.9,584.2
3638,46,2019-09-28,Preventive,,2.5,352.58
3639,46,2019-10-28,Preventive,,1.1,304.38
3640,46,2019-11-24,Preventive,,3.6,774.2
3641,46,2019-12-08,Failure,Motor overheat,1.9,889.33
3642,46,2019-12-14,Failure,Web break,1.1,2433.79
3643,46,2019-12-25,Preventive,,2.1,676.7
3644,46,2019-12-31,Failure,Web break,2.7,1257.8
3645,46,2020-01-27,Preventive,,3.1,785.89
3646,46,2020-03-01,Preventive,,3.3,700.77
3647,46,2020-03-02,Failure,Blade dull,2.4,906.39
3648,46,2020-04-02,Preventive,,2.0,463.97
3649,46,2020-04-13,Failure,Roller misalignment,3.6,1597.97
3650,46,2020-05-01,Preventive,,3.9,243.74
3651,46,2020-06-04,Preventive,,3.6,775.13
3652,46,2020-07-07,Preventive,,2.7,681.48
3653,46,2020-08-04,Preventive,,1.4,261.13
3654,46,2020-08-09,Failure,Blade dull,3.2,2789.5
3655,46,2020-09-04,Preventive,,2.9,259.08
3656,46,2020-09-16,Failure,Bearing wear,2.4,2489.19
3657,46,2020-10-03,Preventive,,3.9,340.18
3658,46,2020-11-02,Preventive,,1.8,475.65
3659,46,2020-12-01,Preventive,,4.0,306.4
3660,46,2020-12-27,Preventive,,2.2,324.06
3661,46,2021-01-24,Preventive,,1.4,836.51
3662,46,2021-02-27,Preventive,,3.5,740.4
3663,46,2021-03-25,Preventive,,1.1,693.0
3664,46,2021-04-24,Preventive,,1.8,430.32
3665,46,2021-05-26,Preventive,,2.1,466.17
3666,46,2021-06-21,Preventive,,1.3,819.39
3667,46,2021-07-09,Failure,Hydraulic leak,8.8,3748.62
3668,46,2021-07-10,Failure,Hydraulic leak,1.1,2314.56
3669,46,2021-07-24,Preventive,,1.9,672.84
3670,46,2021-08-23,Preventive,,2.9,223.62
3671,46,2021-09-25,Preventive,,1.6,899.41
3672,46,2021-10-09,Failure,Roller misalignment,1.3,521.94
3673,46,2021-10-23,Failure,Roller misalignment,1.6,2060.27
3674,46,2021-10-29,Preventive,,3.8,645.58
3675,46,2021-11-30,Preventive,,3.9,676.09
3676,46,2022-01-01,Preventive,,1.2,720.32
3677,46,2022-01-29,Preventive,,1.8,333.81
3678,46,2022-03-01,Preventive,,1.2,528.0
3679,46,2022-04-03,Preventive,,3.9,422.14
3680,46,2022-05-07,Preventive,,3.3,710.87
3681,46,2022-06-04,Preventive,,1.9,291.12
3682,46,2022-07-01,Failure,Bearing wear,1.8,2999.98
3683,46,2022-07-05,Preventive,,3.9,785.42
3684,46,2022-08-04,Preventive,,3.1,825.77
3685,46,2022-09-04,Preventive,,2.9,650.94
3686,46,2022-09-07,Failure,Hydraulic leak,8.3,815.32
3687,46,2022-10-04,Preventive,,3.2,252.96
3688,46,2022-10-30,Preventive,,1.4,363.57
3689,46,2022-12-01,Preventive,,3.3,799.36
3690,46,2022-12-30,Preventive,,3.8,527.18
3691,46,2023-01-27,Preventive,,3.0,393.68
3692,46,2023-02-27,Preventive,,1.1,624.71
3693,46,2023-03-01,Failure,Roller misalignment,4.9,661.73
3694,46,2023-03-25,Preventive,,3.8,248.36
3695,46,2023-04-10,Failure,Web break,3.0,610.44
3696,46,2023-04-28,Preventive,,1.3,323.51
3697,46,2023-05-24,Preventive,,1.9,822.79
3698,46,2023-06-20,Preventive,,1.9,640.14
3699,46,2023-07-22,Preventive,,2.2,639.93
3700,46,2023-07-29,Failure,Roller misalignment,1.7,6034.17
3701,46,2023-08-19,Preventive,,3.2,619.75
3702,46,2023-09-14,Preventive,,1.8,812.01
3703,46,2023-10-12,Preventive,,3.5,760.18
3704,46,2023-11-14,Preventive,,3.8,727.21
3705,46,2023-12-12,Preventive,,1.7,493.0
3706,47,2019-01-16,Preventive,,3.1,374.96
3707,47,2019-02-12,Preventive,,3.7,802.86
3708,47,2019-03-08,Failure,Roller misalignment,4.4,3085.03
3709,47,2019-03-11,Preventive,,3.5,516.8
3710,47,2019-04-06,Preventive,,1.6,885.75
3711,47,2019-05-02,Failure,Blade dull,5.0,1905.73
3712,47,2019-05-09,Preventive,,1.1,410.43
3713,47,2019-05-19,Failure,Motor overheat,3.3,7414.53
3714,47,2019-06-04,Preventive,,1.7,882.76
3715,47,2019-06-13,Failure,Control fault,1.9,1367.74
3716,47,2019-06-23,Failure,Hydraulic leak,2.9,989.44
3717,47,2019-07-07,Preventive,,1.2,237.03
3718,47,2019-08-02,Preventive,,3.5,282.03
3719,47,2019-08-20,Failure,Bearing wear,4.6,1569.44
3720,47,2019-09-03,Preventive,,1.2,454.69
3721,47,2019-09-29,Preventive,,2.2,688.07
3722,47,2019-10-29,Preventive,,3.1,874.48
3723,47,2019-11-28,Preventive,,2.6,453.44
3724,47,2019-12-27,Preventive,,2.8,791.71
3725,47,2020-01-28,Preventive,,1.5,808.89
3726,47,2020-02-23,Preventive,,3.2,315.48
3727,47,2020-03-27,Preventive,,2.7,842.18
3728,47,2020-04-23,Preventive,,2.0,491.11
3729,47,2020-05-20,Preventive,,3.2,579.36
3730,47,2020-06-18,Preventive,,3.0,827.55
3731,47,2020-07-19,Preventive,,1.2,324.03
3732,47,2020-08-17,Preventive,,2.0,878.71
3733,47,2020-09-16,Preventive,,1.1,563.64
3734,47,2020-10-14,Preventive,,2.8,605.31
3735,47,2020-11-13,Preventive,,2.6,422.13
3736,47,2020-12-15,Preventive,,3.6,897.22
3737,47,2020-12-21,Failure,Bearing wear,2.1,2134.42
3738,47,2021-01-09,Failure,Web break,7.8,1116.29
3739,47,2021-01-13,Preventive,,2.1,886.4
3740,47,2021-02-13,Preventive,,1.1,815.69
3741,47,2021-03-17,Preventive,,2.1,567.54
3742,47,2021-03-20,Failure,Hydraulic leak,2.4,2239.24
3743,47,2021-03-27,Failure,Motor overheat,3.6,343.7
3744,47,2021-04-12,Preventive,,3.6,588.09
3745,47,2021-04-18,Failure,Roller misalignment,2.1,1063.78
3746,47,2021-04-28,Failure,Bearing wear,2.5,2308.44
3747,47,2021-05-15,Preventive,,3.3,439.28
3748,47,2021-06-12,Preventive,,1.6,438.54
3749,47,2021-07-14,Preventive,,2.3,251.28
3750,47,2021-07-23,Failure,Roller misalignment,2.1,1752.43
3751,47,2021-08-14,Preventive,,2.5,379.09
3752,47,2021-09-15,Preventive,,2.9,766.51
3753,47,2021-10-18,Preventive,,2.8,642.11
3754,47,2021-11-16,Preventive,,1.6,461.43
3755,47,2021-12-19,Preventive,,2.7,363.17
3756,47,2022-01-22,Preventive,,2.6,536.78
3757,47,2022-02-08,Failure,Control fault,5.5,1225.59
3758,47,2022-02-18,Preventive,,1.5,380.61
3759,47,2022-03-16,Preventive,,1.5,889.23
3760,47,2022-04-06,Failure,Roller misalignment,2.0,2897.73
3761,47,2022-04-17,Preventive,,2.7,392.28
3762,47,2022-05-21,Preventive,,2.6,818.67
3763,47,2022-06-22,Preventive,,3.1,898.72
3764,47,2022-07-21,Preventive,,3.9,301.69
3765,47,2022-08-23,Preventive,,3.7,544.46
3766,47,2022-08-27,Failure,Hydraulic leak,1.4,2286.54
3767,47,2022-09-22,Preventive,,3.3,408.47
3768,47,2022-10-01,Failure,Control fault,2.1,1109.14
3769,47,2022-10-19,Preventive,,2.7,624.75
3770,47,2022-11-15,Failure,Control fault,1.0,487.29
3771,47,2022-11-21,Preventive,,3.8,869.88
3772,47,2022-12-17,Preventive,,2.5,316.31
3773,47,2023-01-13,Preventive,,1.2,215.89
3774,47,2023-02-12,Preventive,,3.2,263.22
3775,47,2023-02-28,Failure,Hydraulic leak,2.2,1145.99
3776,47,2023-03-16,Preventive,,3.0,289.55
3777,47,2023-04-11,Preventive,,2.4,475.77
3778,47,2023-05-08,Preventive,,2.1,658.6
3779,47,2023-06-07,Preventive,,2.1,719.33
3780,47,2023-07-04,Preventive,,1.0,328.59
3781,47,2023-08-03,Preventive,,1.5,239.67
3782,47,2023-08-10,Failure,Motor overheat,3.2,222.34
3783,47,2023-09-02,Preventive,,1.7,314.61
3784,47,2023-10-02,Preventive,,2.4,836.64
3785,47,2023-10-28,Failure,Roller misalignment,1.0,1022.47
3786,47,2023-10-31,Preventive,,1.7,395.97
3787,47,2023-12-02,Preventive,,2.1,339.82
3788,47,2023-12-29,Preventive,,2.6,639.42
3789,48,2019-01-02,Preventive,,2.4,499.21
3790,48,2019-01-28,Failure,Control fault,2.4,1365.2
3791,48,2019-02-01,Preventive,,3.5,350.27
3792,48,2019-02-27,Failure,Bearing wear,2.6,1465.03
3793,48,2019-03-05,Preventive,,3.4,856.62
3794,48,2019-03-20,Failure,Roller misalignment,3.2,2403.32
3795,48,2019-03-23,Failure,Control fault,2.0,932.31
3796,48,2019-04-01,Preventive,,2.3,519.96
3797,48,2019-04-03,Failure,Hydraulic leak,4.3,1598.77
3798,48,2019-04-28,Preventive,,2.7,396.21
3799,48,2019-05-31,Preventive,,3.0,825.8
3800,48,2019-07-04,Preventive,,2.8,487.39
3801,48,2019-08-05,Preventive,,1.2,611.51
3802,48,2019-09-07,Preventive,,2.7,836.66
3803,48,2019-10-09,Preventive,,3.9,208.35
3804,48,2019-11-08,Preventive,,2.2,257.07
3805,48,2019-12-12,Preventive,,3.6,631.54
3806,48,2020-01-08,Preventive,,3.5,693.82
3807,48,2020-01-12,Failure,Blade dull,1.3,1150.82
3808,48,2020-02-03,Preventive,,2.5,227.57
3809,48,2020-03-04,Preventive,,3.1,317.96
3810,48,2020-04-05,Preventive,,3.1,719.89
3811,48,2020-05-09,Preventive,,2.6,581.45
3812,48,2020-05-11,Failure,Roller misalignment,1.0,1292.22
3813,48,2020-05-15,Failure,Motor overheat,3.8,1917.19
3814,48,2020-05-24,Failure,Bearing wear,2.4,2510.1
3815,48,2020-06-06,Preventive,,1.9,688.64
3816,48,2020-07-02,Preventive,,1.7,692.22
3817,48,2020-08-05,Preventive,,2.0,679.72
3818,48,2020-09-03,Preventive,,3.7,864.72
3819,48,2020-10-06,Preventive,,2.6,533.8
3820,48,2020-11-03,Preventive,,1.1,874.66
3821,48,2020-12-04,Preventive,,3.5,638.56
3822,48,2021-01-05,Preventive,,3.8,873.44
3823,48,2021-02-01,Preventive,,2.6,237.59
3824,48,2021-03-02,Preventive,,2.4,465.64
3825,48,2021-04-03,Preventive,,2.8,446.02
3826,48,2021-05-03,Preventive,,2.9,553.68
3827,48,2021-06-03,Preventive,,1.5,337.0
3828,48,2021-07-05,Preventive,,3.3,204.06
3829,48,2021-07-12,Failure,Bearing wear,3.5,1186.23
3830,48,2021-08-04,Preventive,,2.7,343.75
3831,48,2021-08-30,Preventive,,1.9,620.88
3832,48,2021-09-28,Preventive,,1.0,875.57
3833,48,2021-10-27,Preventive,,1.5,611.4
3834,48,2021-11-25,Preventive,,1.1,724.66
3835,48,2021-12-25,Preventive,,2.1,685.72
3836,48,2022-01-24,Preventive,,2.8,270.67
3837,48,2022-01-28,Failure,Control fault,5.8,2012.77
3838,48,2022-02-27,Preventive,,2.9,882.98
3839,48,2022-04-01,Preventive,,3.7,692.89
3840,48,2022-04-29,Preventive,,3.8,465.87
3841,48,2022-05-28,Preventive,,1.7,781.86
3842,48,2022-06-28,Preventive,,2.7,473.16
3843,48,2022-07-26,Preventive,,3.7,328.42
3844,48,2022-07-28,Failure,Web break,0.9,852.09
3845,48,2022-08-25,Preventive,,3.2,744.01
3846,48,2022-08-30,Failure,Web break,7.9,616.76
3847,48,2022-09-22,Preventive,,2.2,449.08
3848,48,2022-10-21,Preventive,,1.1,406.32
3849,48,2022-11-11,Failure,Roller misalignment,3.2,4384.05
3850,48,2022-11-22,Preventive,,3.9,630.46
3851,48,2022-12-25,Preventive,,3.6,254.87
3852,48,2023-01-28,Preventive,,3.7,373.12
3853,48,2023-03-01,Preventive,,2.8,508.67
3854,48,2023-03-30,Preventive,,3.8,779.06
3855,48,2023-04-17,Failure,Motor overheat,4.0,2176.32
3856,48,2023-04-30,Preventive,,3.4,282.77
3857,48,2023-05-26,Failure,Hydraulic leak,1.3,2366.44
3858,48,2023-05-28,Preventive,,3.1,234.91
3859,48,2023-06-25,Preventive,,3.6,420.07
3860,48,2023-07-28,Preventive,,2.2,568.81
3861,48,2023-08-23,Preventive,,1.5,627.95
3862,48,2023-09-08,Failure,Motor overheat,2.7,737.83
3863,48,2023-09-19,Preventive,,2.1,538.62
3864,48,2023-10-02,Failure,Control fault,4.0,2558.57
3865,48,2023-10-15,Preventive,,3.0,268.57
3866,48,2023-11-14,Preventive,,3.3,249.04
3867,48,2023-12-11,Preventive,,2.6,839.97
