ORDER_NO,CUST_ID,BRANCH,ORDER_DT,SHIP_DT,STATUS,AMT
ORD0064639,1145,1,12/05/2022,12/08/2022,FULFILLED,$164.56
ORD0052433,457,1,09/06/2022,09/07/2022,FULFILLED,"$1,122.40"
ORD0001591,2254,1,02/17/2022,02/18/2022,FULFILLED,$980.18
ORD0054712,692,1,10/19/2022,,CANCELLED,$223.33
ORD0002879,1895,1,10/10/2022,10/13/2022,FULFILLED,$530.81
ORD0050855,2414,1,05/26/2022,05/27/2022,FULFILLED,$772.00
ORD0025849,794,1,10/19/2022,10/22/2022,FULFILLED,$60.03
ORD0015758,1006,1,05/13/2022,05/18/2022,FULFILLED,$498.38
ORD0030363,2389,1,05/17/2022,05/19/2022,FULFILLED,"$1,088.83"
ORD0016881,152,1,10/03/2022,10/06/2022,FULFILLED,$592.83
ORD0048277,759,1,10/30/2022,10/31/2022,FULFILLED,"$1,351.51"
ORD0005152,1843,1,06/21/2022,06/25/2022,FULFILLED,$83.92
ORD0061144,415,1,04/28/2022,05/01/2022,FULFILLED,$596.67
ORD0029027,2375,1,02/02/2022,02/07/2022,FULFILLED,$372.67
ORD0044342,1412,1,09/05/2022,09/10/2022,FULFILLED,$781.62
ORD0014024,2485,1,11/18/2022,11/23/2022,FULFILLED,$266.50
ORD0004130,2016,1,12/30/2022,01/02/2023,FULFILLED,$292.54
ORD0036168,1289,1,07/18/2022,07/21/2022,FULFILLED,$798.70
ORD0047170,536,1,04/27/2022,04/29/2022,FULFILLED,$466.45
ORD0030372,1802,1,01/17/2022,01/18/2022,FULFILLED,$898.48
ORD0035336,1044,1,11/30/2022,12/01/2022,FULFILLED,$669.47
ORD0020414,876,1,04/15/2022,04/16/2022,FULFILLED,"$1,644.96"
ORD0015842,1549,1,09/18/2022,09/19/2022,FULFILLED,"$1,093.40"
ORD0025798,914,1,09/12/2022,09/16/2022,FULFILLED,$362.50
ORD0035891,1405,1,02/09/2022,02/14/2022,FULFILLED,"$1,850.68"
ORD0002434,1440,1,01/04/2022,01/08/2022,FULFILLED,$583.46
ORD0055548,2171,1,05/04/2022,05/07/2022,FULFILLED,$620.14
ORD0028906,1917,1,12/12/2022,12/15/2022,FULFILLED,$647.65
ORD0050258,649,1,04/06/2022,04/08/2022,FULFILLED,$31.80
ORD0022521,2359,1,08/02/2022,,CANCELLED,"$1,614.55"
ORD0009359,610,1,04/22/2022,04/25/2022,FULFILLED,$230.88
ORD0021640,2224,1,04/13/2022,04/15/2022,FULFILLED,$215.79
ORD0032782,415,1,12/29/2022,,CANCELLED,"$1,075.24"
ORD0022837,2243,1,02/16/2022,02/19/2022,FULFILLED,$592.15
ORD0011546,1120,1,06/26/2022,06/28/2022,FULFILLED,$189.12
ORD0022165,1042,1,06/14/2022,06/19/2022,FULFILLED,$147.96
ORD0034014,777,1,12/31/2022,01/02/2023,FULFILLED,$312.20
ORD0002249,1888,1,12/18/2022,12/20/2022,FULFILLED,$833.36
ORD0037952,829,1,11/17/2022,11/21/2022,FULFILLED,"$1,107.84"
ORD0046496,242,1,02/22/2022,02/25/2022,FULFILLED,"$2,239.00"
ORD0049568,518,1,11/22/2022,11/25/2022,FULFILLED,$618.58
ORD0001482,2382,1,12/16/2022,12/19/2022,FULFILLED,$407.04
ORD0006073,2378,1,11/25/2022,11/30/2022,FULFILLED,"$1,249.98"
ORD0017559,1450,1,05/23/2022,05/27/2022,FULFILLED,$462.60
ORD0007215,2048,1,07/19/2022,07/20/2022,FULFILLED,"$1,428.51"
ORD0003192,793,1,12/31/2022,01/02/2023,FULFILLED,$586.80
ORD0025700,1928,1,04/06/2022,04/08/2022,FULFILLED,$568.29
ORD0011369,2362,1,12/19/2022,12/23/2022,FULFILLED,$130.00
ORD0007445,1207,1,10/31/2022,11/01/2022,FULFILLED,"$1,443.64"
ORD0060365,857,1,03/07/2022,03/08/2022,FULFILLED,$217.70
ORD0039664,224,1,11/24/2022,11/27/2022,FULFILLED,"$1,679.67"
ORD0041624,1706,1,07/25/2022,07/29/2022,FULFILLED,"$1,447.18"
ORD0007812,1084,1,07/30/2022,08/01/2022,RETURNED,$231.96
ORD0058173,2448,1,12/17/2022,12/19/2022,FULFILLED,$270.83
ORD0031800,61,1,08/02/2022,08/04/2022,FULFILLED,$489.19
ORD0063678,99,1,04/26/2022,04/30/2022,FULFILLED,"$1,712.91"
ORD0001485,1322,1,12/07/2022,12/12/2022,FULFILLED,$611.08
ORD0041042,731,1,11/18/2022,11/23/2022,FULFILLED,"$2,069.31"
ORD0007154,2018,1,09/28/2022,09/29/2022,FULFILLED,$728.10
ORD0010807,968,1,12/16/2022,12/17/2022,RETURNED,"$1,107.72"
ORD0056340,856,1,08/24/2022,08/27/2022,FULFILLED,$319.06
ORD0032695,2298,1,02/24/2022,02/28/2022,FULFILLED,"$1,098.27"
ORD0012615,1119,1,11/16/2022,11/20/2022,RETURNED,"$1,117.44"
ORD0036675,1091,1,01/22/2022,01/23/2022,FULFILLED,$847.00
ORD0004180,2164,1,09/15/2022,09/18/2022,FULFILLED,$492.63
ORD0027036,2416,1,01/24/2022,01/27/2022,FULFILLED,"$1,613.44"
ORD0054132,1185,1,09/01/2022,09/03/2022,FULFILLED,$275.00
ORD0060888,287,1,10/03/2022,10/06/2022,FULFILLED,"$1,394.48"
ORD0025183,1490,1,05/02/2022,05/05/2022,FULFILLED,"$2,719.80"
ORD0027202,1496,1,08/09/2022,08/11/2022,FULFILLED,$537.37
ORD0056313,1924,1,10/07/2022,10/11/2022,FULFILLED,$651.62
ORD0017835,319,1,12/06/2022,12/09/2022,FULFILLED,"$1,180.68"
ORD0009039,1631,1,05/19/2022,05/21/2022,FULFILLED,$938.74
ORD0028559,2457,1,10/14/2022,10/19/2022,FULFILLED,"$1,593.33"
ORD0012526,1943,1,07/19/2022,07/20/2022,FULFILLED,$813.14
ORD0015486,953,1,05/27/2022,05/29/2022,FULFILLED,$933.87
ORD0004419,471,1,01/11/2022,,CANCELLED,"$2,078.29"
ORD0003378,144,1,04/28/2022,04/29/2022,FULFILLED,$480.90
ORD0043181,2186,1,08/29/2022,08/30/2022,FULFILLED,"$1,086.62"
ORD0029836,1719,1,12/28/2022,01/01/2023,RETURNED,$604.70
ORD0049625,1170,1,11/14/2022,11/16/2022,FULFILLED,$914.26
ORD0022543,75,1,12/19/2022,12/20/2022,RETURNED,$415.73
ORD0033242,100,1,06/29/2022,06/30/2022,FULFILLED,"$1,044.91"
ORD0047396,155,1,03/29/2022,03/31/2022,FULFILLED,$391.60
ORD0046083,1881,1,08/10/2022,08/13/2022,FULFILLED,$406.78
ORD0057727,1756,1,03/08/2022,03/09/2022,FULFILLED,$211.35
ORD0051615,1159,1,03/02/2022,03/03/2022,FULFILLED,"$2,434.26"
ORD0015711,1357,1,09/27/2022,09/28/2022,FULFILLED,"$1,055.70"
ORD0055466,2395,1,05/24/2022,05/27/2022,FULFILLED,"$1,716.63"
ORD0070234,2199,1,11/17/2022,11/20/2022,FULFILLED,$156.24
ORD0049797,1663,1,11/16/2022,11/20/2022,FULFILLED,"$1,112.47"
ORD0039574,1586,1,07/14/2022,07/16/2022,FULFILLED,"$1,222.60"
ORD0026204,1295,1,06/22/2022,06/25/2022,FULFILLED,"$1,142.76"
ORD0055826,2140,1,07/30/2022,08/03/2022,FULFILLED,$181.51
ORD0025193,226,1,08/28/2022,09/02/2022,FULFILLED,$761.16
ORD0003593,1005,1,09/16/2022,09/18/2022,FULFILLED,$63.03
ORD0021009,571,1,06/16/2022,06/18/2022,FULFILLED,$562.67
ORD0037439,560,1,06/10/2022,06/11/2022,FULFILLED,$360.47
ORD0001243,2209,1,11/01/2022,11/02/2022,FULFILLED,$927.40
ORD0052646,868,1,12/16/2022,12/20/2022,FULFILLED,$554.52
ORD0070770,1739,1,10/31/2022,11/02/2022,RETURNED,$389.51
ORD0024879,1946,1,05/12/2022,05/15/2022,RETURNED,$247.43
ORD0040445,1271,1,10/11/2022,10/13/2022,FULFILLED,"$1,409.60"
ORD0070811,2037,1,03/01/2022,03/05/2022,FULFILLED,"$1,055.26"
ORD0025632,1013,1,02/06/2022,02/07/2022,FULFILLED,$390.00
ORD0045192,1878,1,08/26/2022,08/27/2022,FULFILLED,$143.25
ORD0004513,2132,1,06/21/2022,06/26/2022,FULFILLED,$696.20
ORD0023811,1103,1,11/14/2022,11/15/2022,FULFILLED,"$1,153.40"
ORD0069447,1942,1,11/05/2022,11/10/2022,FULFILLED,$130.72
ORD0070865,1838,1,09/14/2022,09/16/2022,FULFILLED,$993.79
ORD0009970,516,1,04/24/2022,04/27/2022,FULFILLED,$397.79
ORD0012835,1096,1,04/05/2022,04/10/2022,FULFILLED,$681.46
ORD0066592,189,1,10/03/2022,10/06/2022,FULFILLED,$246.25
ORD0061141,1317,1,05/20/2022,05/21/2022,FULFILLED,$340.32
ORD0019588,914,1,04/15/2022,04/19/2022,FULFILLED,$625.52
ORD0065751,979,1,07/22/2022,07/26/2022,FULFILLED,"$1,021.61"
ORD0021278,813,1,10/05/2022,10/09/2022,FULFILLED,"$2,255.92"
ORD0017028,350,1,11/14/2022,11/19/2022,FULFILLED,"$1,155.06"
ORD0001706,1543,1,01/11/2022,01/13/2022,RETURNED,$218.10
ORD0011182,375,1,11/17/2022,11/21/2022,FULFILLED,"$5,007.06"
ORD0038061,219,1,12/11/2022,12/12/2022,FULFILLED,$329.27
ORD0021255,208,1,12/23/2022,12/25/2022,FULFILLED,$681.76
ORD0014531,1918,1,07/01/2022,07/05/2022,FULFILLED,$695.79
ORD0013298,982,1,01/26/2022,01/31/2022,RETURNED,"$1,155.40"
ORD0002848,2121,1,09/24/2022,09/27/2022,FULFILLED,$416.39
ORD0071223,380,1,02/07/2022,02/10/2022,FULFILLED,"$2,902.50"
ORD0057948,1347,1,09/26/2022,09/27/2022,RETURNED,$824.11
ORD0023048,2464,1,02/16/2022,02/18/2022,FULFILLED,"$2,548.95"
ORD0038066,1696,1,03/16/2022,03/20/2022,FULFILLED,$140.32
ORD0042011,1754,1,09/09/2022,09/13/2022,FULFILLED,$880.88
ORD0037582,171,1,12/22/2022,12/24/2022,FULFILLED,$888.52
ORD0022743,2249,1,09/05/2022,09/06/2022,FULFILLED,$805.84
ORD0044141,1928,1,07/28/2022,07/31/2022,RETURNED,"$1,104.82"
ORD0018258,1056,1,04/09/2022,04/13/2022,FULFILLED,"$1,149.50"
ORD0068998,1411,1,08/22/2022,08/27/2022,FULFILLED,"$1,538.72"
ORD0044331,771,1,03/03/2022,03/07/2022,FULFILLED,$850.30
ORD0011739,581,1,06/27/2022,06/29/2022,RETURNED,"$1,764.00"
ORD0060182,1927,1,10/27/2022,10/29/2022,RETURNED,$877.19
ORD0059162,1470,1,07/21/2022,07/22/2022,FULFILLED,"$1,431.69"
ORD0008810,1344,1,05/03/2022,05/04/2022,FULFILLED,$212.43
ORD0069439,1418,1,08/26/2022,08/28/2022,FULFILLED,"$1,483.78"
ORD0051144,1020,1,12/24/2022,12/29/2022,RETURNED,"$1,247.88"
ORD0024327,308,1,11/29/2022,11/30/2022,FULFILLED,$700.17
ORD0021646,2381,1,08/02/2022,08/06/2022,FULFILLED,"$1,273.06"
ORD0038157,2395,1,06/23/2022,06/25/2022,FULFILLED,"$4,509.14"
ORD0008742,1156,1,08/29/2022,09/02/2022,FULFILLED,$567.56
ORD0035402,2157,1,04/11/2022,04/13/2022,FULFILLED,"$1,842.39"
ORD0019893,1918,1,05/02/2022,05/04/2022,FULFILLED,$762.30
ORD0053207,1575,1,11/25/2022,11/27/2022,FULFILLED,$201.93
ORD0033168,2459,1,10/07/2022,10/10/2022,FULFILLED,$288.68
ORD0057839,2463,1,01/28/2022,01/31/2022,FULFILLED,"$1,068.33"
ORD0045061,599,1,01/16/2022,01/17/2022,FULFILLED,"$1,134.75"
ORD0034996,2359,1,04/10/2022,04/13/2022,FULFILLED,"$1,630.60"
ORD0037994,831,1,07/06/2022,07/09/2022,FULFILLED,"$2,061.41"
ORD0000859,2060,1,11/05/2022,11/09/2022,FULFILLED,$826.83
ORD0009004,373,1,12/12/2022,12/15/2022,RETURNED,$453.92
ORD0027437,919,1,04/29/2022,05/04/2022,FULFILLED,$870.09
ORD0046741,1797,1,01/22/2022,01/23/2022,FULFILLED,$828.72
ORD0013306,1600,1,07/22/2022,07/25/2022,FULFILLED,"$1,645.51"
ORD0048100,1586,1,03/28/2022,03/29/2022,FULFILLED,$372.49
ORD0068121,791,1,09/07/2022,09/08/2022,FULFILLED,$895.00
ORD0053303,225,1,08/31/2022,,CANCELLED,$626.32
ORD0008349,295,1,03/21/2022,,CANCELLED,$759.44
ORD0016503,1983,1,11/04/2022,11/07/2022,FULFILLED,"$2,314.19"
ORD0071840,110,1,08/18/2022,08/21/2022,FULFILLED,$389.52
ORD0043668,2379,1,07/01/2022,07/03/2022,FULFILLED,$124.22
ORD0022263,1334,1,12/07/2022,12/08/2022,FULFILLED,"$1,898.15"
ORD0067593,2119,1,02/24/2022,02/27/2022,FULFILLED,"$1,210.67"
ORD0056653,995,1,12/16/2022,12/17/2022,FULFILLED,"$2,027.94"
ORD0033285,1692,1,05/09/2022,05/10/2022,FULFILLED,$430.09
ORD0028999,842,1,02/23/2022,02/25/2022,FULFILLED,$316.80
ORD0013985,890,1,02/10/2022,02/14/2022,FULFILLED,$513.45
ORD0009126,285,1,02/27/2022,02/28/2022,FULFILLED,$875.60
ORD0053132,1707,1,02/09/2022,02/13/2022,FULFILLED,$80.15
ORD0052838,755,1,03/23/2022,03/25/2022,FULFILLED,$290.78
ORD0008944,2088,1,07/29/2022,08/03/2022,FULFILLED,$645.44
ORD0056309,1868,1,06/08/2022,06/13/2022,FULFILLED,$711.74
ORD0060686,889,1,08/22/2022,08/25/2022,FULFILLED,$595.32
ORD0053663,2307,1,01/19/2022,01/24/2022,FULFILLED,"$4,799.50"
ORD0069898,2490,1,05/04/2022,05/06/2022,FULFILLED,$606.08
ORD0023372,1141,1,01/11/2022,01/13/2022,FULFILLED,"$1,961.85"
ORD0002600,1948,1,06/15/2022,,CANCELLED,"$1,079.41"
ORD0042434,895,1,10/13/2022,10/14/2022,FULFILLED,$534.45
ORD0069639,1813,1,10/09/2022,10/11/2022,FULFILLED,$93.16
ORD0035286,246,1,12/28/2022,12/31/2022,FULFILLED,$350.58
ORD0029392,1538,1,01/04/2022,01/09/2022,FULFILLED,$886.89
ORD0015119,2389,1,09/07/2022,09/08/2022,FULFILLED,$900.00
ORD0020492,1678,1,06/28/2022,07/01/2022,FULFILLED,$512.28
ORD0065978,1936,1,08/31/2022,09/04/2022,FULFILLED,$513.94
ORD0016181,2350,1,05/29/2022,06/02/2022,FULFILLED,$683.99
ORD0027200,1621,1,01/14/2022,01/17/2022,FULFILLED,"$1,484.89"
ORD0060646,1994,1,11/18/2022,11/23/2022,FULFILLED,$678.73
ORD0051578,1985,1,02/03/2022,02/08/2022,FULFILLED,"$1,138.15"
ORD0071472,1998,1,01/21/2022,01/23/2022,FULFILLED,$402.99
ORD0031147,528,1,09/23/2022,09/26/2022,FULFILLED,$47.28
ORD0049689,538,1,12/29/2022,01/03/2023,FULFILLED,$594.55
ORD0048179,1507,1,10/15/2022,10/16/2022,FULFILLED,$145.82
ORD0014382,2217,1,05/24/2022,05/29/2022,FULFILLED,$401.36
ORD0018151,1497,1,12/17/2022,12/19/2022,FULFILLED,$986.45
ORD0008141,580,1,12/18/2022,12/19/2022,FULFILLED,$518.22
ORD0065857,1120,1,12/15/2022,12/16/2022,FULFILLED,"$1,165.89"
ORD0039648,47,1,04/05/2022,04/06/2022,FULFILLED,$64.74
ORD0060944,620,1,03/06/2022,03/09/2022,FULFILLED,$308.96
ORD0059692,494,1,01/16/2022,01/21/2022,FULFILLED,$430.08
ORD0035849,390,1,05/09/2022,05/13/2022,FULFILLED,$574.65
ORD0014460,452,1,12/08/2022,12/11/2022,FULFILLED,$119.35
ORD0024552,366,1,03/11/2022,03/13/2022,FULFILLED,$347.87
ORD0003098,1604,1,07/08/2022,07/11/2022,FULFILLED,"$3,225.39"
ORD0027769,439,1,07/07/2022,07/12/2022,FULFILLED,"$1,123.16"
ORD0039084,2162,1,08/09/2022,08/11/2022,RETURNED,"$2,964.76"
ORD0030621,2211,1,10/20/2022,,CANCELLED,"$1,065.46"
ORD0043936,654,1,07/06/2022,07/11/2022,FULFILLED,"$1,663.86"
ORD0030424,14,1,08/13/2022,08/17/2022,FULFILLED,$441.54
ORD0071540,1611,1,04/06/2022,04/11/2022,FULFILLED,$613.34
ORD0066307,1816,1,04/15/2022,04/16/2022,FULFILLED,"$2,542.30"
ORD0020133,316,1,11/07/2022,11/12/2022,FULFILLED,$667.24
ORD0059080,1749,1,06/27/2022,06/28/2022,FULFILLED,"$2,581.70"
ORD0037733,2272,1,07/11/2022,07/13/2022,FULFILLED,"$1,130.53"
ORD0032095,503,1,06/03/2022,06/08/2022,FULFILLED,$35.20
ORD0011603,2289,1,08/23/2022,08/25/2022,FULFILLED,$209.72
ORD0031437,2309,1,12/29/2022,01/02/2023,RETURNED,$549.44
ORD0069258,228,1,01/22/2022,01/23/2022,FULFILLED,"$2,437.73"
ORD0069904,1154,1,06/02/2022,06/04/2022,FULFILLED,$857.64
ORD0058641,1439,1,02/02/2022,02/04/2022,FULFILLED,$673.52
ORD0050556,2123,1,07/28/2022,08/02/2022,FULFILLED,$430.17
ORD0061719,923,1,01/21/2022,01/22/2022,FULFILLED,"$1,270.13"
ORD0020322,737,1,07/26/2022,07/30/2022,FULFILLED,$635.51
ORD0046001,8,1,12/20/2022,12/23/2022,FULFILLED,$759.90
ORD0030614,900,1,09/24/2022,09/25/2022,FULFILLED,$35.55
ORD0043036,2295,1,11/16/2022,11/21/2022,FULFILLED,$250.56
ORD0052418,810,1,04/07/2022,04/10/2022,FULFILLED,"$1,247.44"
ORD0059685,1528,1,11/29/2022,12/04/2022,FULFILLED,$670.87
ORD0031696,247,1,01/25/2022,01/27/2022,RETURNED,$368.13
ORD0000858,2081,1,11/16/2022,11/18/2022,FULFILLED,"$1,079.91"
ORD0022441,460,1,12/16/2022,12/21/2022,FULFILLED,$91.96
ORD0001325,600,1,10/26/2022,10/30/2022,FULFILLED,$532.77
ORD0044634,57,1,07/29/2022,08/03/2022,FULFILLED,"$1,066.38"
ORD0019857,124,1,08/31/2022,09/02/2022,FULFILLED,"$1,744.74"
ORD0026936,1974,1,10/14/2022,10/15/2022,FULFILLED,$610.58
ORD0066614,2152,1,11/03/2022,11/08/2022,FULFILLED,"$1,074.53"
ORD0049587,2476,1,11/16/2022,11/17/2022,FULFILLED,$238.56
ORD0015232,713,1,08/04/2022,08/08/2022,FULFILLED,"$1,735.08"
ORD0059811,1648,1,09/23/2022,09/28/2022,FULFILLED,$578.63
ORD0018076,1734,1,03/30/2022,04/01/2022,FULFILLED,$567.99
ORD0061354,1301,1,06/16/2022,06/17/2022,FULFILLED,$203.56
ORD0066650,149,1,12/30/2022,12/31/2022,FULFILLED,"$2,105.15"
ORD0051253,1378,1,08/12/2022,,CANCELLED,$142.00
ORD0066116,387,1,02/10/2022,02/12/2022,FULFILLED,$493.64
ORD0040277,1077,1,09/05/2022,09/06/2022,FULFILLED,"$1,121.09"
ORD0060491,367,1,10/21/2022,10/22/2022,FULFILLED,$301.32
ORD0039107,868,1,11/24/2022,,CANCELLED,"$1,263.70"
ORD0015114,1974,1,01/12/2022,01/16/2022,FULFILLED,$572.51
ORD0065452,2091,1,04/30/2022,05/04/2022,FULFILLED,"$1,155.93"
ORD0063029,529,1,07/14/2022,07/18/2022,FULFILLED,$904.97
ORD0039020,607,1,09/29/2022,10/02/2022,FULFILLED,$787.55
ORD0007198,240,1,04/05/2022,04/08/2022,FULFILLED,$680.96
ORD0048360,346,1,11/11/2022,11/12/2022,FULFILLED,$769.59
ORD0067868,457,1,03/11/2022,03/12/2022,FULFILLED,$317.28
ORD0041985,881,1,01/05/2022,01/08/2022,FULFILLED,$74.73
ORD0070537,623,1,09/05/2022,09/08/2022,FULFILLED,$278.34
ORD0032008,923,1,02/28/2022,03/05/2022,FULFILLED,"$3,117.63"
ORD0056998,1797,1,06/10/2022,06/11/2022,FULFILLED,$392.10
ORD0047507,1337,1,01/26/2022,01/31/2022,FULFILLED,$905.21
ORD0041555,978,1,02/16/2022,02/18/2022,RETURNED,$603.89
ORD0004463,1133,1,01/09/2022,01/11/2022,RETURNED,$474.78
ORD0042920,690,1,07/05/2022,07/10/2022,FULFILLED,"$1,267.20"
ORD0035022,578,1,01/28/2022,02/01/2022,FULFILLED,"$2,308.54"
ORD0047522,1968,1,04/19/2022,04/21/2022,FULFILLED,"$1,580.13"
ORD0022403,1022,1,03/14/2022,03/15/2022,FULFILLED,"$1,409.38"
ORD0022025,440,1,12/23/2022,12/24/2022,FULFILLED,$26.68
ORD0032255,1487,1,06/15/2022,06/19/2022,FULFILLED,"$1,309.67"
ORD0050877,410,1,04/19/2022,04/23/2022,RETURNED,"$2,083.20"
ORD0025761,2420,1,01/24/2022,01/25/2022,FULFILLED,$183.04
ORD0069816,1704,1,12/29/2022,01/03/2023,FULFILLED,$683.45
ORD0045210,1856,1,03/21/2022,03/26/2022,FULFILLED,$427.50
ORD0022115,1902,1,07/01/2022,07/04/2022,FULFILLED,"$1,964.83"
ORD0068375,857,1,05/03/2022,05/06/2022,FULFILLED,$613.24
ORD0019139,956,1,11/11/2022,11/16/2022,RETURNED,$446.41
ORD0030834,2037,1,07/04/2022,07/09/2022,FULFILLED,"$1,181.90"
ORD0061715,2310,1,10/17/2022,10/19/2022,FULFILLED,$767.58
ORD0004958,262,1,12/05/2022,12/07/2022,FULFILLED,$970.43
ORD0005078,917,1,10/17/2022,10/19/2022,FULFILLED,"$1,585.52"
ORD0002062,115,1,04/15/2022,04/19/2022,FULFILLED,$153.96
ORD0040075,1474,1,10/31/2022,11/02/2022,FULFILLED,$491.62
ORD0047815,816,1,08/26/2022,08/30/2022,FULFILLED,$400.68
ORD0052720,2322,1,06/15/2022,06/19/2022,FULFILLED,$592.83
ORD0050216,2353,1,04/14/2022,04/17/2022,FULFILLED,$194.94
ORD0001378,132,1,03/30/2022,03/31/2022,FULFILLED,$59.64
ORD0058605,565,1,03/25/2022,03/30/2022,FULFILLED,$140.99
ORD0008869,1275,1,09/07/2022,09/09/2022,FULFILLED,"$1,518.99"
ORD0058502,405,1,05/18/2022,05/21/2022,FULFILLED,$522.72
ORD0059085,1862,1,08/18/2022,08/19/2022,FULFILLED,$303.49
ORD0035674,2419,1,02/27/2022,03/04/2022,FULFILLED,"$2,429.30"
ORD0044540,834,1,10/06/2022,10/08/2022,FULFILLED,$42.97
ORD0057566,192,1,06/23/2022,06/27/2022,FULFILLED,$109.06
ORD0006435,2434,1,09/05/2022,09/09/2022,FULFILLED,$555.36
ORD0057853,1810,1,04/09/2022,04/12/2022,FULFILLED,$53.55
ORD0016970,708,1,02/26/2022,03/01/2022,FULFILLED,"$1,163.32"
ORD0025124,916,1,03/04/2022,03/09/2022,FULFILLED,"$2,134.40"
ORD0012649,1873,1,02/16/2022,02/18/2022,FULFILLED,"$1,415.11"
ORD0034346,2335,1,11/22/2022,11/24/2022,FULFILLED,"$1,324.47"
ORD0036946,125,1,05/24/2022,05/29/2022,FULFILLED,"$1,136.21"
ORD0008652,1815,1,09/12/2022,09/15/2022,FULFILLED,"$1,968.79"
ORD0014892,865,1,07/17/2022,,CANCELLED,$406.26
ORD0053968,2455,1,09/17/2022,09/21/2022,FULFILLED,$500.97
ORD0062213,612,1,12/03/2022,12/07/2022,FULFILLED,$120.23
ORD0066097,383,1,10/08/2022,10/10/2022,RETURNED,$778.53
ORD0015060,564,1,04/04/2022,04/07/2022,FULFILLED,$904.68
ORD0020714,290,1,09/21/2022,09/26/2022,FULFILLED,$701.70
ORD0055354,2204,1,05/30/2022,06/02/2022,FULFILLED,$189.42
ORD0037550,1162,1,04/02/2022,04/07/2022,RETURNED,$985.69
ORD0065104,774,1,03/04/2022,03/07/2022,FULFILLED,"$1,898.91"
ORD0010400,771,1,06/06/2022,06/11/2022,FULFILLED,$540.96
ORD0066659,2201,1,08/01/2022,08/06/2022,FULFILLED,$477.90
ORD0026256,2184,1,10/05/2022,10/07/2022,FULFILLED,$884.20
ORD0058988,270,1,02/22/2022,02/23/2022,FULFILLED,"$2,147.25"
ORD0048425,1026,1,11/28/2022,11/30/2022,FULFILLED,"$1,447.84"
ORD0019618,1286,1,03/22/2022,03/25/2022,FULFILLED,$29.12
ORD0015263,1864,1,04/30/2022,05/01/2022,FULFILLED,$515.46
ORD0049396,660,1,12/06/2022,12/08/2022,FULFILLED,$897.68
ORD0034352,553,1,04/10/2022,04/11/2022,FULFILLED,$468.72
ORD0041420,2456,1,03/16/2022,03/17/2022,FULFILLED,"$1,003.62"
ORD0008125,1666,1,12/07/2022,12/09/2022,FULFILLED,$803.34
ORD0062335,1490,1,03/16/2022,03/18/2022,FULFILLED,"$1,069.49"
ORD0003001,1680,1,03/20/2022,03/24/2022,FULFILLED,$533.14
ORD0014482,388,1,02/18/2022,02/23/2022,FULFILLED,"$1,161.49"
ORD0058731,1859,1,12/01/2022,,CANCELLED,$761.71
ORD0044799,90,1,03/03/2022,03/06/2022,FULFILLED,$241.80
ORD0016342,2470,1,09/29/2022,10/04/2022,FULFILLED,$205.04
ORD0031310,720,1,08/12/2022,08/14/2022,FULFILLED,$175.59
ORD0044557,1827,1,01/16/2022,01/19/2022,FULFILLED,$501.60
ORD0028490,1766,1,02/15/2022,02/19/2022,FULFILLED,"$2,700.52"
ORD0050583,242,1,03/09/2022,03/10/2022,FULFILLED,$440.75
ORD0036410,1400,1,08/21/2022,08/25/2022,FULFILLED,$218.11
ORD0063824,1340,1,06/03/2022,06/08/2022,FULFILLED,"$1,296.79"
ORD0050867,867,1,08/29/2022,09/02/2022,FULFILLED,"$3,133.67"
ORD0011881,722,1,06/12/2022,06/16/2022,FULFILLED,$103.03
ORD0048693,1189,1,08/09/2022,08/11/2022,FULFILLED,$275.28
ORD0049114,1703,1,08/19/2022,08/22/2022,FULFILLED,$986.25
ORD0033226,2401,1,10/06/2022,10/10/2022,FULFILLED,$459.99
ORD0021477,451,1,02/09/2022,02/12/2022,FULFILLED,"$2,806.21"
ORD0046092,1151,1,11/26/2022,12/01/2022,FULFILLED,"$1,176.79"
ORD0006646,644,1,03/08/2022,03/09/2022,FULFILLED,$670.23
ORD0061434,737,1,04/19/2022,04/23/2022,FULFILLED,$330.22
ORD0056134,2179,1,04/24/2022,04/25/2022,FULFILLED,$946.74
ORD0013401,1333,1,06/04/2022,06/05/2022,FULFILLED,$869.93
ORD0020885,2465,1,04/25/2022,04/27/2022,RETURNED,$828.58
ORD0013017,1593,1,12/07/2022,12/11/2022,FULFILLED,$155.40
ORD0030528,50,1,03/12/2022,03/14/2022,FULFILLED,"$1,432.59"
ORD0050569,1224,1,08/05/2022,08/08/2022,FULFILLED,$356.52
ORD0058037,2213,1,02/04/2022,02/09/2022,FULFILLED,"$1,075.74"
ORD0065560,2180,1,07/09/2022,07/14/2022,FULFILLED,$521.58
ORD0002086,2216,1,04/28/2022,04/30/2022,FULFILLED,$90.96
ORD0016704,1017,1,06/30/2022,07/04/2022,FULFILLED,$123.60
ORD0017484,1157,1,02/11/2022,02/12/2022,FULFILLED,"$1,006.91"
ORD0055021,682,1,04/14/2022,04/15/2022,FULFILLED,$196.86
ORD0065905,452,1,07/21/2022,07/26/2022,FULFILLED,"$2,025.45"
ORD0025690,2436,1,04/04/2022,04/07/2022,FULFILLED,$72.60
ORD0004553,2176,1,06/04/2022,06/07/2022,FULFILLED,"$1,773.42"
ORD0052165,1110,1,03/10/2022,03/15/2022,FULFILLED,$772.42
